quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260109_001,2026-01-09,PROD_GLASS_A1,BATCH_2026_01_09_001,370,DISCOLORATION,4.5
qual_20260109_002,2026-01-09,PROD_GLASS_A1,BATCH_2026_01_09_002,89,DIMENSION_OFF,1.25
qual_20260109_003,2026-01-09,PROD_GLASS_A1,BATCH_2026_01_09_003,9,DIMENSION_OFF,0.2
qual_20260109_004,2026-01-09,PROD_GLASS_C3,BATCH_2026_01_09_004,104,CRACK,1.3
qual_20260109_005,2026-01-09,PROD_GLASS_B2,BATCH_2026_01_09_005,267,SURFACE_SCRATCH,3.1
qual_20260109_006,2026-01-09,PROD_GLASS_C3,BATCH_2026_01_09_006,11,BUBBLE,0.28
qual_20260109_007,2026-01-09,PROD_GLASS_C3,BATCH_2026_01_09_007,64,CRACK,1.05
qual_20260109_008,2026-01-09,PROD_GLASS_B2,BATCH_2026_01_09_008,50,OTHER,0.55
qual_20260109_009,2026-01-09,PROD_GLASS_A1,BATCH_2026_01_09_009,34,DIMENSION_OFF,0.57
qual_20260109_010,2026-01-09,PROD_GLASS_A1,BATCH_2026_01_09_010,64,BUBBLE,0.77
qual_20260109_011,2026-01-09,PROD_GLASS_C3,BATCH_2026_01_09_011,35,BUBBLE,0.48
qual_20260109_012,2026-01-09,PROD_GLASS_C3,BATCH_2026_01_09_012,13,DISCOLORATION,0.25
