inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260102_01,2026-01-02,PROD_GLASS_A1,WAREHOUSE_US_01,9672,25924,1798,33798
inv_20260102_02,2026-01-02,PROD_GLASS_A1,WAREHOUSE_EU_01,7158,25924,1311,31771
inv_20260102_03,2026-01-02,PROD_GLASS_A1,WAREHOUSE_APAC_01,13435,25924,2195,37164
inv_20260102_04,2026-01-02,PROD_GLASS_A1,WAREHOUSE_US_02,10405,25924,0,36329
inv_20260102_05,2026-01-02,PROD_GLASS_A1,WAREHOUSE_APAC_02,7938,25924,0,33862
inv_20260102_06,2026-01-02,PROD_GLASS_A1,WAREHOUSE_EU_02,5523,25924,0,31447
inv_20260102_07,2026-01-02,PROD_GLASS_B2,WAREHOUSE_US_01,10009,6355,0,16364
inv_20260102_08,2026-01-02,PROD_GLASS_B2,WAREHOUSE_EU_01,14342,6355,8922,11775
inv_20260102_09,2026-01-02,PROD_GLASS_B2,WAREHOUSE_APAC_01,6442,6355,0,12797
inv_20260102_10,2026-01-02,PROD_GLASS_B2,WAREHOUSE_US_02,9925,6355,0,16280
inv_20260102_11,2026-01-02,PROD_GLASS_B2,WAREHOUSE_APAC_02,11439,6355,0,17794
inv_20260102_12,2026-01-02,PROD_GLASS_B2,WAREHOUSE_EU_02,12213,6355,0,18568
inv_20260102_13,2026-01-02,PROD_GLASS_C3,WAREHOUSE_US_01,5673,28814,1152,33335
inv_20260102_14,2026-01-02,PROD_GLASS_C3,WAREHOUSE_EU_01,5870,28814,0,34684
inv_20260102_15,2026-01-02,PROD_GLASS_C3,WAREHOUSE_APAC_01,4916,28814,0,33730
inv_20260102_16,2026-01-02,PROD_GLASS_C3,WAREHOUSE_US_02,13265,28814,0,42079
inv_20260102_17,2026-01-02,PROD_GLASS_C3,WAREHOUSE_APAC_02,6216,28814,0,35030
inv_20260102_18,2026-01-02,PROD_GLASS_C3,WAREHOUSE_EU_02,11593,28814,0,40407
