shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260209_001,PO_2026_02_001,PROD_GLASS_A1,532,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_02,2026-02-09,2026-02-14,,0,PENDING
ship_20260209_002,PO_2026_02_002,PROD_GLASS_A1,959,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_GLASS_RAW_02,2026-02-09,2026-02-18,,0,PENDING
ship_20260209_003,PO_2026_02_003,PROD_GLASS_B2,1848,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_02,2026-02-03,2026-02-17,2026-02-17,0,DELIVERED
ship_20260209_004,PO_2026_02_004,PROD_GLASS_B2,1796,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_02,2026-02-04,2026-02-14,2026-02-14,0,DELIVERED
ship_20260209_005,PO_2026_02_005,PROD_GLASS_A1,1238,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_LOGISTICS_02,2026-02-09,2026-03-02,,0,PENDING
ship_20260209_006,PO_2026_02_006,PROD_GLASS_A1,855,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_01,2026-02-09,2026-02-17,,0,PENDING
ship_20260209_007,PO_2026_02_007,PROD_GLASS_B2,2109,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_GLASS_RAW_01,2026-02-07,2026-02-21,,0,IN_TRANSIT
ship_20260209_008,PO_2026_02_008,PROD_GLASS_B2,588,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_METAL_FRAME_02,2026-02-07,2026-02-15,,0,IN_TRANSIT
ship_20260209_009,PO_2026_02_009,PROD_GLASS_B2,1453,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_LOGISTICS_02,2026-02-07,2026-02-15,,0,IN_TRANSIT
ship_20260209_010,PO_2026_02_010,PROD_GLASS_C3,1826,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_01,2026-02-01,2026-02-15,,0,IN_TRANSIT
