inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260331_01,2026-03-31,PROD_GLASS_A1,WAREHOUSE_US_01,6560,8388,918,14030
inv_20260331_02,2026-03-31,PROD_GLASS_A1,WAREHOUSE_EU_01,12227,8388,0,20615
inv_20260331_03,2026-03-31,PROD_GLASS_A1,WAREHOUSE_APAC_01,14519,8388,0,22907
inv_20260331_04,2026-03-31,PROD_GLASS_A1,WAREHOUSE_US_02,13095,8388,0,21483
inv_20260331_05,2026-03-31,PROD_GLASS_A1,WAREHOUSE_APAC_02,11896,8388,0,20284
inv_20260331_06,2026-03-31,PROD_GLASS_A1,WAREHOUSE_EU_02,7723,8388,0,16111
inv_20260331_07,2026-03-31,PROD_GLASS_B2,WAREHOUSE_US_01,6499,13952,0,20451
inv_20260331_08,2026-03-31,PROD_GLASS_B2,WAREHOUSE_EU_01,7257,13952,0,21209
inv_20260331_09,2026-03-31,PROD_GLASS_B2,WAREHOUSE_APAC_01,12638,13952,1154,25436
inv_20260331_10,2026-03-31,PROD_GLASS_B2,WAREHOUSE_US_02,5425,13952,0,19377
inv_20260331_11,2026-03-31,PROD_GLASS_B2,WAREHOUSE_APAC_02,4439,13952,0,18391
inv_20260331_12,2026-03-31,PROD_GLASS_B2,WAREHOUSE_EU_02,5389,13952,0,19341
inv_20260331_13,2026-03-31,PROD_GLASS_C3,WAREHOUSE_US_01,12719,38862,0,51581
inv_20260331_14,2026-03-31,PROD_GLASS_C3,WAREHOUSE_EU_01,10078,38862,3728,45212
inv_20260331_15,2026-03-31,PROD_GLASS_C3,WAREHOUSE_APAC_01,11105,38862,1709,48258
inv_20260331_16,2026-03-31,PROD_GLASS_C3,WAREHOUSE_US_02,8616,38862,0,47478
inv_20260331_17,2026-03-31,PROD_GLASS_C3,WAREHOUSE_APAC_02,12302,38862,0,51164
inv_20260331_18,2026-03-31,PROD_GLASS_C3,WAREHOUSE_EU_02,12295,38862,0,51157
