shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260308_001,PO_2026_03_001,PROD_GLASS_B2,1509,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_ADHESIVE_01,2026-03-08,2026-03-28,,0,PENDING
ship_20260308_002,PO_2026_03_002,PROD_GLASS_B2,1740,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_01,2026-03-06,2026-03-14,,0,IN_TRANSIT
ship_20260308_003,PO_2026_03_003,PROD_GLASS_B2,1155,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_GLASS_RAW_01,2026-03-06,2026-03-17,2026-03-21,4,DELIVERED
ship_20260308_004,PO_2026_03_004,PROD_GLASS_A1,1505,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_ADHESIVE_01,2026-03-08,2026-03-19,,0,PENDING
ship_20260308_005,PO_2026_03_005,PROD_GLASS_B2,2035,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_PACKAGING_02,2026-03-08,2026-03-29,,0,PENDING
ship_20260308_006,PO_2026_03_006,PROD_GLASS_A1,590,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_GLASS_RAW_01,2026-03-08,2026-03-30,,0,PENDING
ship_20260308_007,PO_2026_03_007,PROD_GLASS_C3,2335,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_LOGISTICS_02,2026-03-06,2026-03-24,2026-03-24,0,DELIVERED
ship_20260308_008,PO_2026_03_008,PROD_GLASS_A1,2439,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_ADHESIVE_01,2026-03-08,2026-03-17,,0,PENDING
ship_20260308_009,PO_2026_03_009,PROD_GLASS_C3,1303,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_LOGISTICS_02,2026-03-08,2026-03-22,,0,PENDING
ship_20260308_010,PO_2026_03_010,PROD_GLASS_B2,1023,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_03,2026-03-03,2026-03-15,2026-03-15,0,DELIVERED
