quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260218_001,2026-02-18,PROD_GLASS_B2,BATCH_2026_02_18_001,15,OTHER,0.19
qual_20260218_002,2026-02-18,PROD_GLASS_C3,BATCH_2026_02_18_002,26,DIMENSION_OFF,0.45
qual_20260218_003,2026-02-18,PROD_GLASS_C3,BATCH_2026_02_18_003,91,DIMENSION_OFF,1.0
qual_20260218_004,2026-02-18,PROD_GLASS_B2,BATCH_2026_02_18_004,6,SURFACE_SCRATCH,0.14
qual_20260218_005,2026-02-18,PROD_GLASS_B2,BATCH_2026_02_18_005,28,CRACK,0.66
qual_20260218_006,2026-02-18,PROD_GLASS_A1,BATCH_2026_02_18_006,300,DISCOLORATION,3.85
qual_20260218_007,2026-02-18,PROD_GLASS_B2,BATCH_2026_02_18_007,122,DISCOLORATION,1.48
qual_20260218_008,2026-02-18,PROD_GLASS_A1,BATCH_2026_02_18_008,227,DISCOLORATION,2.58
qual_20260218_009,2026-02-18,PROD_GLASS_A1,BATCH_2026_02_18_009,10,OTHER,0.14
qual_20260218_010,2026-02-18,PROD_GLASS_A1,BATCH_2026_02_18_010,39,DIMENSION_OFF,0.49
qual_20260218_011,2026-02-18,PROD_GLASS_C3,BATCH_2026_02_18_011,32,SURFACE_SCRATCH,0.59
qual_20260218_012,2026-02-18,PROD_GLASS_B2,BATCH_2026_02_18_012,16,BUBBLE,0.31
