production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260204_001,2026-02-04,PLANT_US_01,PROD_GLASS_A1,4726,MACHINE_LINE_04,856.0,4303.25,26
prod_20260204_002,2026-02-04,PLANT_APAC_01,PROD_GLASS_C3,6284,MACHINE_LINE_01,840.9,5447.82,1
prod_20260204_003,2026-02-04,PLANT_APAC_01,PROD_GLASS_A1,4130,MACHINE_LINE_06,846.6,3732.44,73
prod_20260204_004,2026-02-04,PLANT_APAC_01,PROD_GLASS_A1,6399,MACHINE_LINE_02,836.2,5577.52,11
prod_20260204_005,2026-02-04,PLANT_APAC_01,PROD_GLASS_A1,6857,MACHINE_LINE_07,859.5,6092.36,24
prod_20260204_006,2026-02-04,PLANT_APAC_01,PROD_GLASS_B2,5245,MACHINE_LINE_05,854.5,4683.78,11
prod_20260204_007,2026-02-04,PLANT_EU_01,PROD_GLASS_C3,3514,MACHINE_LINE_01,872.4,2880.65,28
prod_20260204_008,2026-02-04,PLANT_APAC_01,PROD_GLASS_B2,6785,MACHINE_LINE_06,837.7,6016.14,29
prod_20260204_009,2026-02-04,PLANT_US_01,PROD_GLASS_C3,4178,MACHINE_LINE_01,860.4,3743.0,6
prod_20260204_010,2026-02-04,PLANT_US_01,PROD_GLASS_B2,4298,MACHINE_LINE_05,884.6,4321.34,12
prod_20260204_011,2026-02-04,PLANT_EU_01,PROD_GLASS_B2,5651,MACHINE_LINE_02,852.6,5324.07,24
prod_20260204_012,2026-02-04,PLANT_EU_01,PROD_GLASS_C3,3743,MACHINE_LINE_02,857.4,3655.94,8
