shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260318_001,PO_2026_03_001,PROD_GLASS_C3,512,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_GLASS_RAW_01,2026-03-15,2026-03-27,2026-03-27,0,DELIVERED
ship_20260318_002,PO_2026_03_002,PROD_GLASS_C3,1224,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_PACKAGING_02,2026-03-18,2026-04-02,,0,PENDING
ship_20260318_003,PO_2026_03_003,PROD_GLASS_B2,1271,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_02,2026-03-11,2026-03-29,2026-03-29,0,DELIVERED
ship_20260318_004,PO_2026_03_004,PROD_GLASS_A1,747,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_02,2026-03-15,2026-03-23,,0,IN_TRANSIT
ship_20260318_005,PO_2026_03_005,PROD_GLASS_A1,2306,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_ADHESIVE_01,2026-03-18,2026-03-26,,0,PENDING
ship_20260318_006,PO_2026_03_006,PROD_GLASS_B2,2447,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_PACKAGING_01,2026-03-18,2026-03-31,,0,PENDING
ship_20260318_007,PO_2026_03_007,PROD_GLASS_C3,1128,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_LOGISTICS_01,2026-03-15,2026-03-31,2026-03-31,0,DELIVERED
ship_20260318_008,PO_2026_03_008,PROD_GLASS_C3,2293,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_02,2026-03-17,2026-03-24,2026-03-24,0,DELIVERED
ship_20260318_009,PO_2026_03_009,PROD_GLASS_A1,1266,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_GLASS_RAW_02,2026-03-18,2026-04-09,,0,PENDING
ship_20260318_010,PO_2026_03_010,PROD_GLASS_B2,2418,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_PACKAGING_02,2026-03-13,2026-03-31,,0,IN_TRANSIT
