production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260208_001,2026-02-08,PLANT_APAC_01,PROD_GLASS_B2,4725,MACHINE_LINE_03,839.5,4528.37,19
prod_20260208_002,2026-02-08,PLANT_US_01,PROD_GLASS_B2,3029,MACHINE_LINE_01,876.2,2705.49,28
prod_20260208_003,2026-02-08,PLANT_US_01,PROD_GLASS_C3,5356,MACHINE_LINE_05,855.3,4727.62,21
prod_20260208_004,2026-02-08,PLANT_EU_01,PROD_GLASS_C3,5806,MACHINE_LINE_06,864.5,5416.88,17
prod_20260208_005,2026-02-08,PLANT_US_01,PROD_GLASS_C3,3945,MACHINE_LINE_07,812.6,3317.8,20
prod_20260208_006,2026-02-08,PLANT_US_01,PROD_GLASS_B2,5718,MACHINE_LINE_05,847.0,4970.28,24
prod_20260208_007,2026-02-08,PLANT_US_01,PROD_GLASS_B2,6232,MACHINE_LINE_07,846.1,5744.54,19
prod_20260208_008,2026-02-08,PLANT_US_01,PROD_GLASS_B2,3689,MACHINE_LINE_07,843.3,3240.3,1
prod_20260208_009,2026-02-08,PLANT_US_01,PROD_GLASS_B2,3174,MACHINE_LINE_03,858.6,2640.44,11
prod_20260208_010,2026-02-08,PLANT_EU_01,PROD_GLASS_A1,5902,MACHINE_LINE_01,867.8,4974.0,12
prod_20260208_011,2026-02-08,PLANT_EU_01,PROD_GLASS_A1,4762,MACHINE_LINE_04,820.5,4020.63,92
prod_20260208_012,2026-02-08,PLANT_EU_01,PROD_GLASS_B2,4871,MACHINE_LINE_04,844.8,4642.83,20
