production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260113_001,2026-01-13,PLANT_US_01,PROD_GLASS_C3,6853,MACHINE_LINE_06,860.4,6217.7,19
prod_20260113_002,2026-01-13,PLANT_EU_01,PROD_GLASS_C3,4967,MACHINE_LINE_03,856.5,4167.08,11
prod_20260113_003,2026-01-13,PLANT_APAC_01,PROD_GLASS_C3,4262,MACHINE_LINE_03,861.6,3736.28,19
prod_20260113_004,2026-01-13,PLANT_APAC_01,PROD_GLASS_B2,3425,MACHINE_LINE_01,863.6,2777.63,11
prod_20260113_005,2026-01-13,PLANT_EU_01,PROD_GLASS_A1,5192,MACHINE_LINE_02,840.0,4468.33,10
prod_20260113_006,2026-01-13,PLANT_APAC_01,PROD_GLASS_B2,6697,MACHINE_LINE_06,824.0,5810.88,6
prod_20260113_007,2026-01-13,PLANT_EU_01,PROD_GLASS_A1,5606,MACHINE_LINE_05,855.0,4914.4,1
prod_20260113_008,2026-01-13,PLANT_APAC_01,PROD_GLASS_B2,4526,MACHINE_LINE_03,831.2,3851.79,93
prod_20260113_009,2026-01-13,PLANT_US_01,PROD_GLASS_C3,3416,MACHINE_LINE_03,844.2,3442.08,20
prod_20260113_010,2026-01-13,PLANT_US_01,PROD_GLASS_C3,4236,MACHINE_LINE_01,851.1,4078.62,26
prod_20260113_011,2026-01-13,PLANT_EU_01,PROD_GLASS_C3,4801,MACHINE_LINE_05,835.9,4284.34,24
prod_20260113_012,2026-01-13,PLANT_APAC_01,PROD_GLASS_C3,3528,MACHINE_LINE_02,868.6,3527.58,15
