shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260204_001,PO_2026_02_001,PROD_GLASS_A1,1468,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_PACKAGING_01,2026-02-03,2026-02-13,2026-02-13,0,DELIVERED
ship_20260204_002,PO_2026_02_002,PROD_GLASS_A1,2339,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_01,2026-02-02,2026-02-13,2026-02-13,0,DELIVERED
ship_20260204_003,PO_2026_02_003,PROD_GLASS_A1,2267,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_METAL_FRAME_01,2026-01-31,2026-02-12,,0,IN_TRANSIT
ship_20260204_004,PO_2026_02_004,PROD_GLASS_B2,534,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_01,2026-02-04,2026-02-11,,0,PENDING
ship_20260204_005,PO_2026_02_005,PROD_GLASS_C3,1229,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_01,2026-02-04,2026-02-12,,0,PENDING
ship_20260204_006,PO_2026_02_006,PROD_GLASS_A1,2074,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_GLASS_RAW_01,2026-02-04,2026-02-09,,0,PENDING
ship_20260204_007,PO_2026_02_007,PROD_GLASS_B2,2420,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_GLASS_RAW_01,2026-01-27,2026-02-09,,0,IN_TRANSIT
ship_20260204_008,PO_2026_02_008,PROD_GLASS_B2,1540,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_ADHESIVE_01,2026-02-04,2026-02-19,,0,PENDING
ship_20260204_009,PO_2026_02_009,PROD_GLASS_A1,2410,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_METAL_FRAME_02,2026-02-04,2026-02-17,,0,PENDING
ship_20260204_010,PO_2026_02_010,PROD_GLASS_C3,1552,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_METAL_FRAME_02,2026-01-26,2026-02-28,2026-02-28,0,DELIVERED
