shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260218_001,PO_2026_02_001,PROD_GLASS_C3,2269,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_PACKAGING_01,2026-02-18,2026-02-27,,0,PENDING
ship_20260218_002,PO_2026_02_002,PROD_GLASS_B2,1289,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_ADHESIVE_02,2026-02-15,2026-03-02,2026-03-02,0,DELIVERED
ship_20260218_003,PO_2026_02_003,PROD_GLASS_A1,1737,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_01,2026-02-14,2026-03-01,2026-03-01,0,DELIVERED
ship_20260218_004,PO_2026_02_004,PROD_GLASS_C3,1678,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_GLASS_RAW_02,2026-02-18,2026-02-25,,0,PENDING
ship_20260218_005,PO_2026_02_005,PROD_GLASS_B2,2425,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_LOGISTICS_01,2026-02-12,2026-03-05,,0,IN_TRANSIT
ship_20260218_006,PO_2026_02_006,PROD_GLASS_C3,1772,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_01,2026-02-13,2026-02-26,2026-02-27,1,DELIVERED
ship_20260218_007,PO_2026_02_007,PROD_GLASS_B2,1002,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_03,2026-02-15,2026-02-25,2026-02-25,0,DELIVERED
ship_20260218_008,PO_2026_02_008,PROD_GLASS_A1,2189,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_METAL_FRAME_01,2026-02-17,2026-03-14,,0,IN_TRANSIT
ship_20260218_009,PO_2026_02_009,PROD_GLASS_B2,1445,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_GLASS_RAW_01,2026-02-18,2026-02-27,,0,PENDING
ship_20260218_010,PO_2026_02_010,PROD_GLASS_B2,1798,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_01,2026-02-18,2026-02-23,,0,PENDING
