inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260124_01,2026-01-24,PROD_GLASS_A1,WAREHOUSE_US_01,12604,24471,2152,34923
inv_20260124_02,2026-01-24,PROD_GLASS_A1,WAREHOUSE_EU_01,5364,24471,0,29835
inv_20260124_03,2026-01-24,PROD_GLASS_A1,WAREHOUSE_APAC_01,14622,24471,0,39093
inv_20260124_04,2026-01-24,PROD_GLASS_A1,WAREHOUSE_US_02,9715,24471,0,34186
inv_20260124_05,2026-01-24,PROD_GLASS_A1,WAREHOUSE_APAC_02,13499,24471,0,37970
inv_20260124_06,2026-01-24,PROD_GLASS_A1,WAREHOUSE_EU_02,9965,24471,0,34436
inv_20260124_07,2026-01-24,PROD_GLASS_B2,WAREHOUSE_US_01,7821,20488,3330,24979
inv_20260124_08,2026-01-24,PROD_GLASS_B2,WAREHOUSE_EU_01,9857,20488,1101,29244
inv_20260124_09,2026-01-24,PROD_GLASS_B2,WAREHOUSE_APAC_01,6596,20488,1890,25194
inv_20260124_10,2026-01-24,PROD_GLASS_B2,WAREHOUSE_US_02,13387,20488,0,33875
inv_20260124_11,2026-01-24,PROD_GLASS_B2,WAREHOUSE_APAC_02,4832,20488,0,25320
inv_20260124_12,2026-01-24,PROD_GLASS_B2,WAREHOUSE_EU_02,12407,20488,0,32895
inv_20260124_13,2026-01-24,PROD_GLASS_C3,WAREHOUSE_US_01,13509,9364,3373,19500
inv_20260124_14,2026-01-24,PROD_GLASS_C3,WAREHOUSE_EU_01,9299,9364,0,18663
inv_20260124_15,2026-01-24,PROD_GLASS_C3,WAREHOUSE_APAC_01,10810,9364,0,20174
inv_20260124_16,2026-01-24,PROD_GLASS_C3,WAREHOUSE_US_02,11031,9364,0,20395
inv_20260124_17,2026-01-24,PROD_GLASS_C3,WAREHOUSE_APAC_02,14823,9364,0,24187
inv_20260124_18,2026-01-24,PROD_GLASS_C3,WAREHOUSE_EU_02,13600,9364,0,22964
