inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260402_01,2026-04-02,PROD_GLASS_A1,WAREHOUSE_US_01,14376,17812,4196,27992
inv_20260402_02,2026-04-02,PROD_GLASS_A1,WAREHOUSE_EU_01,6103,17812,0,23915
inv_20260402_03,2026-04-02,PROD_GLASS_A1,WAREHOUSE_APAC_01,9231,17812,0,27043
inv_20260402_04,2026-04-02,PROD_GLASS_A1,WAREHOUSE_US_02,6457,17812,0,24269
inv_20260402_05,2026-04-02,PROD_GLASS_A1,WAREHOUSE_APAC_02,8260,17812,0,26072
inv_20260402_06,2026-04-02,PROD_GLASS_A1,WAREHOUSE_EU_02,4854,17812,0,22666
inv_20260402_07,2026-04-02,PROD_GLASS_B2,WAREHOUSE_US_01,11926,12859,0,24785
inv_20260402_08,2026-04-02,PROD_GLASS_B2,WAREHOUSE_EU_01,7725,12859,0,20584
inv_20260402_09,2026-04-02,PROD_GLASS_B2,WAREHOUSE_APAC_01,6005,12859,1390,17474
inv_20260402_10,2026-04-02,PROD_GLASS_B2,WAREHOUSE_US_02,13938,12859,0,26797
inv_20260402_11,2026-04-02,PROD_GLASS_B2,WAREHOUSE_APAC_02,12819,12859,0,25678
inv_20260402_12,2026-04-02,PROD_GLASS_B2,WAREHOUSE_EU_02,9701,12859,0,22560
inv_20260402_13,2026-04-02,PROD_GLASS_C3,WAREHOUSE_US_01,10374,22903,3175,30102
inv_20260402_14,2026-04-02,PROD_GLASS_C3,WAREHOUSE_EU_01,8418,22903,0,31321
inv_20260402_15,2026-04-02,PROD_GLASS_C3,WAREHOUSE_APAC_01,6034,22903,0,28937
inv_20260402_16,2026-04-02,PROD_GLASS_C3,WAREHOUSE_US_02,5722,22903,0,28625
inv_20260402_17,2026-04-02,PROD_GLASS_C3,WAREHOUSE_APAC_02,7628,22903,0,30531
inv_20260402_18,2026-04-02,PROD_GLASS_C3,WAREHOUSE_EU_02,6391,22903,0,29294
