production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260109_001,2026-01-09,PLANT_APAC_01,PROD_GLASS_A1,3535,MACHINE_LINE_07,851.6,3505.2,23
prod_20260109_002,2026-01-09,PLANT_EU_01,PROD_GLASS_A1,6597,MACHINE_LINE_05,854.1,5719.9,3
prod_20260109_003,2026-01-09,PLANT_US_01,PROD_GLASS_A1,4014,MACHINE_LINE_05,858.6,3710.54,10
prod_20260109_004,2026-01-09,PLANT_APAC_01,PROD_GLASS_C3,4888,MACHINE_LINE_01,857.0,4082.1,26
prod_20260109_005,2026-01-09,PLANT_APAC_01,PROD_GLASS_B2,3417,MACHINE_LINE_04,864.3,3279.04,29
prod_20260109_006,2026-01-09,PLANT_US_01,PROD_GLASS_A1,6435,MACHINE_LINE_07,846.3,6153.93,20
prod_20260109_007,2026-01-09,PLANT_US_01,PROD_GLASS_C3,4403,MACHINE_LINE_07,861.4,4182.28,6
prod_20260109_008,2026-01-09,PLANT_APAC_01,PROD_GLASS_C3,5801,MACHINE_LINE_04,833.8,5015.69,20
prod_20260109_009,2026-01-09,PLANT_EU_01,PROD_GLASS_B2,4606,MACHINE_LINE_05,846.8,3503.0,18
prod_20260109_010,2026-01-09,PLANT_EU_01,PROD_GLASS_B2,6635,MACHINE_LINE_03,842.0,6317.14,18
prod_20260109_011,2026-01-09,PLANT_APAC_01,PROD_GLASS_C3,4587,MACHINE_LINE_02,846.1,4216.19,1
prod_20260109_012,2026-01-09,PLANT_EU_01,PROD_GLASS_B2,4025,MACHINE_LINE_04,857.1,3743.78,2
