shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260404_001,PO_2026_04_001,PROD_GLASS_B2,1716,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_METAL_FRAME_01,2026-03-26,2026-04-16,,0,IN_TRANSIT
ship_20260404_002,PO_2026_04_002,PROD_GLASS_C3,1711,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_METAL_FRAME_02,2026-03-28,2026-04-13,,0,IN_TRANSIT
ship_20260404_003,PO_2026_04_003,PROD_GLASS_B2,1149,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_METAL_FRAME_01,2026-03-31,2026-04-25,2026-04-25,0,DELIVERED
ship_20260404_004,PO_2026_04_004,PROD_GLASS_B2,1483,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_ADHESIVE_02,2026-04-04,2026-04-26,,0,PENDING
ship_20260404_005,PO_2026_04_005,PROD_GLASS_C3,1692,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_01,2026-03-29,2026-04-15,,0,IN_TRANSIT
ship_20260404_006,PO_2026_04_006,PROD_GLASS_C3,2162,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_METAL_FRAME_01,2026-04-04,2026-04-14,,0,PENDING
ship_20260404_007,PO_2026_04_007,PROD_GLASS_B2,1537,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_03,2026-03-29,2026-04-14,2026-04-18,4,DELIVERED
ship_20260404_008,PO_2026_04_008,PROD_GLASS_A1,1526,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_ADHESIVE_02,2026-03-31,2026-04-11,,0,IN_TRANSIT
ship_20260404_009,PO_2026_04_009,PROD_GLASS_C3,727,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_METAL_FRAME_02,2026-04-04,2026-04-25,,0,PENDING
ship_20260404_010,PO_2026_04_010,PROD_GLASS_B2,2196,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_METAL_FRAME_02,2026-03-27,2026-04-14,2026-04-14,0,DELIVERED
