production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260222_001,2026-02-22,PLANT_US_01,PROD_GLASS_B2,2104,MACHINE_LINE_05,850.3,1865.57,91
prod_20260222_002,2026-02-22,PLANT_APAC_01,PROD_GLASS_C3,2961,MACHINE_LINE_02,875.6,2420.29,44
prod_20260222_003,2026-02-22,PLANT_APAC_01,PROD_GLASS_B2,3188,MACHINE_LINE_02,836.8,2602.18,97
prod_20260222_004,2026-02-22,PLANT_APAC_01,PROD_GLASS_B2,5367,MACHINE_LINE_05,862.9,4986.16,15
prod_20260222_005,2026-02-22,PLANT_EU_01,PROD_GLASS_C3,6895,MACHINE_LINE_07,837.7,6377.88,29
prod_20260222_006,2026-02-22,PLANT_US_01,PROD_GLASS_B2,4230,MACHINE_LINE_06,844.8,4167.19,19
prod_20260222_007,2026-02-22,PLANT_EU_01,PROD_GLASS_C3,3726,MACHINE_LINE_03,839.6,3161.47,34
prod_20260222_008,2026-02-22,PLANT_APAC_01,PROD_GLASS_C3,6211,MACHINE_LINE_03,855.3,5533.82,26
prod_20260222_009,2026-02-22,PLANT_EU_01,PROD_GLASS_C3,3199,MACHINE_LINE_07,864.1,2869.22,24
prod_20260222_010,2026-02-22,PLANT_US_01,PROD_GLASS_C3,5855,MACHINE_LINE_04,818.9,5143.15,0
prod_20260222_011,2026-02-22,PLANT_EU_01,PROD_GLASS_C3,2779,MACHINE_LINE_04,829.2,2487.18,38
prod_20260222_012,2026-02-22,PLANT_EU_01,PROD_GLASS_A1,3424,MACHINE_LINE_02,858.1,2742.16,19
