inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260212_01,2026-02-12,PROD_GLASS_A1,WAREHOUSE_US_01,12117,7088,4341,14864
inv_20260212_02,2026-02-12,PROD_GLASS_A1,WAREHOUSE_EU_01,11732,7088,0,18820
inv_20260212_03,2026-02-12,PROD_GLASS_A1,WAREHOUSE_APAC_01,4410,7088,0,11498
inv_20260212_04,2026-02-12,PROD_GLASS_A1,WAREHOUSE_US_02,5888,7088,0,12976
inv_20260212_05,2026-02-12,PROD_GLASS_A1,WAREHOUSE_APAC_02,8143,7088,0,15231
inv_20260212_06,2026-02-12,PROD_GLASS_A1,WAREHOUSE_EU_02,7854,7088,0,14942
inv_20260212_07,2026-02-12,PROD_GLASS_B2,WAREHOUSE_US_01,14482,21138,3095,32525
inv_20260212_08,2026-02-12,PROD_GLASS_B2,WAREHOUSE_EU_01,13372,21138,0,34510
inv_20260212_09,2026-02-12,PROD_GLASS_B2,WAREHOUSE_APAC_01,7899,21138,1464,27573
inv_20260212_10,2026-02-12,PROD_GLASS_B2,WAREHOUSE_US_02,13271,21138,0,34409
inv_20260212_11,2026-02-12,PROD_GLASS_B2,WAREHOUSE_APAC_02,8570,21138,0,29708
inv_20260212_12,2026-02-12,PROD_GLASS_B2,WAREHOUSE_EU_02,11124,21138,0,32262
inv_20260212_13,2026-02-12,PROD_GLASS_C3,WAREHOUSE_US_01,12320,27225,2467,37078
inv_20260212_14,2026-02-12,PROD_GLASS_C3,WAREHOUSE_EU_01,9788,27225,1361,35652
inv_20260212_15,2026-02-12,PROD_GLASS_C3,WAREHOUSE_APAC_01,10349,27225,2468,35106
inv_20260212_16,2026-02-12,PROD_GLASS_C3,WAREHOUSE_US_02,12379,27225,0,39604
inv_20260212_17,2026-02-12,PROD_GLASS_C3,WAREHOUSE_APAC_02,5866,27225,0,33091
inv_20260212_18,2026-02-12,PROD_GLASS_C3,WAREHOUSE_EU_02,5864,27225,0,33089
