quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260113_001,2026-01-13,PROD_GLASS_B2,BATCH_2026_01_13_001,60,DIMENSION_OFF,1.48
qual_20260113_002,2026-01-13,PROD_GLASS_B2,BATCH_2026_01_13_002,12,DIMENSION_OFF,0.29
qual_20260113_003,2026-01-13,PROD_GLASS_B2,BATCH_2026_01_13_003,92,SURFACE_SCRATCH,1.07
qual_20260113_004,2026-01-13,PROD_GLASS_A1,BATCH_2026_01_13_004,51,OTHER,1.15
qual_20260113_005,2026-01-13,PROD_GLASS_B2,BATCH_2026_01_13_005,76,CRACK,1.37
qual_20260113_006,2026-01-13,PROD_GLASS_B2,BATCH_2026_01_13_006,33,BUBBLE,0.75
qual_20260113_007,2026-01-13,PROD_GLASS_A1,BATCH_2026_01_13_007,138,DIMENSION_OFF,1.44
qual_20260113_008,2026-01-13,PROD_GLASS_A1,BATCH_2026_01_13_008,13,DISCOLORATION,0.2
qual_20260113_009,2026-01-13,PROD_GLASS_B2,BATCH_2026_01_13_009,125,BUBBLE,1.42
qual_20260113_010,2026-01-13,PROD_GLASS_B2,BATCH_2026_01_13_010,126,SURFACE_SCRATCH,1.3
qual_20260113_011,2026-01-13,PROD_GLASS_A1,BATCH_2026_01_13_011,145,DIMENSION_OFF,2.72
qual_20260113_012,2026-01-13,PROD_GLASS_B2,BATCH_2026_01_13_012,36,BUBBLE,0.56
