inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260228_01,2026-02-28,PROD_GLASS_A1,WAREHOUSE_US_01,11237,29854,3073,38018
inv_20260228_02,2026-02-28,PROD_GLASS_A1,WAREHOUSE_EU_01,13329,29854,2482,40701
inv_20260228_03,2026-02-28,PROD_GLASS_A1,WAREHOUSE_APAC_01,5786,29854,0,35640
inv_20260228_04,2026-02-28,PROD_GLASS_A1,WAREHOUSE_US_02,11985,29854,0,41839
inv_20260228_05,2026-02-28,PROD_GLASS_A1,WAREHOUSE_APAC_02,8753,29854,0,38607
inv_20260228_06,2026-02-28,PROD_GLASS_A1,WAREHOUSE_EU_02,11907,29854,0,41761
inv_20260228_07,2026-02-28,PROD_GLASS_B2,WAREHOUSE_US_01,10773,26228,2481,34520
inv_20260228_08,2026-02-28,PROD_GLASS_B2,WAREHOUSE_EU_01,13704,26228,1023,38909
inv_20260228_09,2026-02-28,PROD_GLASS_B2,WAREHOUSE_APAC_01,4390,26228,1735,28883
inv_20260228_10,2026-02-28,PROD_GLASS_B2,WAREHOUSE_US_02,6202,26228,0,32430
inv_20260228_11,2026-02-28,PROD_GLASS_B2,WAREHOUSE_APAC_02,11898,26228,0,38126
inv_20260228_12,2026-02-28,PROD_GLASS_B2,WAREHOUSE_EU_02,5470,26228,0,31698
inv_20260228_13,2026-02-28,PROD_GLASS_C3,WAREHOUSE_US_01,12672,0,2346,10326
inv_20260228_14,2026-02-28,PROD_GLASS_C3,WAREHOUSE_EU_01,14033,0,665,13368
inv_20260228_15,2026-02-28,PROD_GLASS_C3,WAREHOUSE_APAC_01,6788,0,1779,5009
inv_20260228_16,2026-02-28,PROD_GLASS_C3,WAREHOUSE_US_02,8022,0,0,8022
inv_20260228_17,2026-02-28,PROD_GLASS_C3,WAREHOUSE_APAC_02,8866,0,0,8866
inv_20260228_18,2026-02-28,PROD_GLASS_C3,WAREHOUSE_EU_02,6424,0,0,6424
