production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260207_001,2026-02-07,PLANT_US_01,PROD_GLASS_A1,5387,MACHINE_LINE_05,857.5,4975.52,20
prod_20260207_002,2026-02-07,PLANT_US_01,PROD_GLASS_C3,6987,MACHINE_LINE_02,848.2,6195.78,6
prod_20260207_003,2026-02-07,PLANT_EU_01,PROD_GLASS_B2,4326,MACHINE_LINE_01,836.5,3929.77,67
prod_20260207_004,2026-02-07,PLANT_US_01,PROD_GLASS_B2,5262,MACHINE_LINE_06,851.5,5042.62,1
prod_20260207_005,2026-02-07,PLANT_US_01,PROD_GLASS_B2,4148,MACHINE_LINE_05,843.7,3278.23,14
prod_20260207_006,2026-02-07,PLANT_EU_01,PROD_GLASS_A1,6340,MACHINE_LINE_01,889.8,5657.44,21
prod_20260207_007,2026-02-07,PLANT_US_01,PROD_GLASS_B2,3048,MACHINE_LINE_02,852.8,2598.72,24
prod_20260207_008,2026-02-07,PLANT_US_01,PROD_GLASS_B2,6593,MACHINE_LINE_03,862.5,5912.82,12
prod_20260207_009,2026-02-07,PLANT_APAC_01,PROD_GLASS_A1,5134,MACHINE_LINE_05,855.7,4051.26,9
prod_20260207_010,2026-02-07,PLANT_EU_01,PROD_GLASS_B2,5367,MACHINE_LINE_05,867.0,4560.55,2
prod_20260207_011,2026-02-07,PLANT_EU_01,PROD_GLASS_B2,6970,MACHINE_LINE_05,860.5,6268.84,20
prod_20260207_012,2026-02-07,PLANT_US_01,PROD_GLASS_C3,4308,MACHINE_LINE_06,847.6,3986.68,35
