shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260102_001,PO_2026_01_001,PROD_GLASS_C3,1152,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_01,2025-12-27,2026-01-11,,0,IN_TRANSIT
ship_20260102_002,PO_2026_01_002,PROD_GLASS_B2,606,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_GLASS_RAW_01,2025-12-31,2026-01-09,2026-01-09,0,DELIVERED
ship_20260102_003,PO_2026_01_003,PROD_GLASS_B2,2289,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_02,2025-12-29,2026-01-07,,0,IN_TRANSIT
ship_20260102_004,PO_2026_01_004,PROD_GLASS_B2,1731,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_02,2025-12-31,2026-01-07,,0,IN_TRANSIT
ship_20260102_005,PO_2026_01_005,PROD_GLASS_A1,1798,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_PACKAGING_01,2025-12-28,2026-01-17,,0,IN_TRANSIT
ship_20260102_006,PO_2026_01_006,PROD_GLASS_B2,2128,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_03,2026-01-01,2026-01-09,2026-01-09,0,DELIVERED
ship_20260102_007,PO_2026_01_007,PROD_GLASS_A1,1311,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_PACKAGING_02,2025-12-27,2026-01-07,,0,IN_TRANSIT
ship_20260102_008,PO_2026_01_008,PROD_GLASS_A1,2195,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_ADHESIVE_02,2025-12-26,2026-01-08,2026-01-08,0,DELIVERED
ship_20260102_009,PO_2026_01_009,PROD_GLASS_B2,2168,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_GLASS_RAW_02,2025-12-26,2026-01-10,,0,IN_TRANSIT
ship_20260102_010,PO_2026_01_010,PROD_GLASS_A1,905,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_METAL_FRAME_02,2026-01-02,2026-01-19,,0,PENDING
