production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260129_001,2026-01-29,PLANT_APAC_01,PROD_GLASS_B2,4841,MACHINE_LINE_05,824.2,4440.01,50
prod_20260129_002,2026-01-29,PLANT_US_01,PROD_GLASS_B2,6849,MACHINE_LINE_05,832.4,6235.84,8
prod_20260129_003,2026-01-29,PLANT_APAC_01,PROD_GLASS_B2,6104,MACHINE_LINE_06,829.2,5674.52,21
prod_20260129_004,2026-01-29,PLANT_EU_01,PROD_GLASS_C3,4430,MACHINE_LINE_03,872.2,3767.87,1
prod_20260129_005,2026-01-29,PLANT_APAC_01,PROD_GLASS_B2,6996,MACHINE_LINE_01,844.7,5997.22,0
prod_20260129_006,2026-01-29,PLANT_APAC_01,PROD_GLASS_A1,3363,MACHINE_LINE_05,877.8,2913.65,94
prod_20260129_007,2026-01-29,PLANT_APAC_01,PROD_GLASS_C3,6651,MACHINE_LINE_05,819.3,6304.0,26
prod_20260129_008,2026-01-29,PLANT_EU_01,PROD_GLASS_A1,6436,MACHINE_LINE_03,868.2,5764.36,10
prod_20260129_009,2026-01-29,PLANT_APAC_01,PROD_GLASS_C3,6059,MACHINE_LINE_05,867.5,5710.25,12
prod_20260129_010,2026-01-29,PLANT_US_01,PROD_GLASS_C3,6012,MACHINE_LINE_06,857.0,5339.07,25
prod_20260129_011,2026-01-29,PLANT_EU_01,PROD_GLASS_B2,4159,MACHINE_LINE_05,821.1,4290.75,16
prod_20260129_012,2026-01-29,PLANT_APAC_01,PROD_GLASS_B2,3062,MACHINE_LINE_01,836.1,2444.8,26
