production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260302_001,2026-03-02,PLANT_US_01,PROD_GLASS_C3,4362,MACHINE_LINE_04,840.1,3750.43,7
prod_20260302_002,2026-03-02,PLANT_APAC_01,PROD_GLASS_C3,3667,MACHINE_LINE_07,855.4,2887.95,52
prod_20260302_003,2026-03-02,PLANT_EU_01,PROD_GLASS_C3,4772,MACHINE_LINE_03,847.6,4355.55,17
prod_20260302_004,2026-03-02,PLANT_EU_01,PROD_GLASS_A1,4963,MACHINE_LINE_02,824.4,4367.19,23
prod_20260302_005,2026-03-02,PLANT_US_01,PROD_GLASS_C3,6094,MACHINE_LINE_06,856.0,5412.0,10
prod_20260302_006,2026-03-02,PLANT_EU_01,PROD_GLASS_C3,6497,MACHINE_LINE_02,847.8,6232.51,12
prod_20260302_007,2026-03-02,PLANT_EU_01,PROD_GLASS_C3,3158,MACHINE_LINE_05,866.7,2742.83,15
prod_20260302_008,2026-03-02,PLANT_US_01,PROD_GLASS_C3,3549,MACHINE_LINE_05,841.8,3365.59,19
prod_20260302_009,2026-03-02,PLANT_EU_01,PROD_GLASS_A1,4531,MACHINE_LINE_03,839.9,3853.18,19
prod_20260302_010,2026-03-02,PLANT_APAC_01,PROD_GLASS_B2,3934,MACHINE_LINE_03,812.3,3447.96,6
prod_20260302_011,2026-03-02,PLANT_EU_01,PROD_GLASS_A1,4680,MACHINE_LINE_02,851.8,4570.64,62
prod_20260302_012,2026-03-02,PLANT_APAC_01,PROD_GLASS_C3,5519,MACHINE_LINE_03,819.2,4583.68,24
