inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260214_01,2026-02-14,PROD_GLASS_A1,WAREHOUSE_US_01,13005,25361,4265,34101
inv_20260214_02,2026-02-14,PROD_GLASS_A1,WAREHOUSE_EU_01,5889,25361,830,30420
inv_20260214_03,2026-02-14,PROD_GLASS_A1,WAREHOUSE_APAC_01,10048,25361,0,35409
inv_20260214_04,2026-02-14,PROD_GLASS_A1,WAREHOUSE_US_02,9509,25361,0,34870
inv_20260214_05,2026-02-14,PROD_GLASS_A1,WAREHOUSE_APAC_02,13813,25361,0,39174
inv_20260214_06,2026-02-14,PROD_GLASS_A1,WAREHOUSE_EU_02,10708,25361,0,36069
inv_20260214_07,2026-02-14,PROD_GLASS_B2,WAREHOUSE_US_01,14879,9277,0,24156
inv_20260214_08,2026-02-14,PROD_GLASS_B2,WAREHOUSE_EU_01,10160,9277,0,19437
inv_20260214_09,2026-02-14,PROD_GLASS_B2,WAREHOUSE_APAC_01,4692,9277,0,13969
inv_20260214_10,2026-02-14,PROD_GLASS_B2,WAREHOUSE_US_02,9906,9277,0,19183
inv_20260214_11,2026-02-14,PROD_GLASS_B2,WAREHOUSE_APAC_02,10720,9277,0,19997
inv_20260214_12,2026-02-14,PROD_GLASS_B2,WAREHOUSE_EU_02,5736,9277,0,15013
inv_20260214_13,2026-02-14,PROD_GLASS_C3,WAREHOUSE_US_01,14031,24169,4185,34015
inv_20260214_14,2026-02-14,PROD_GLASS_C3,WAREHOUSE_EU_01,5672,24169,3078,26763
inv_20260214_15,2026-02-14,PROD_GLASS_C3,WAREHOUSE_APAC_01,12202,24169,0,36371
inv_20260214_16,2026-02-14,PROD_GLASS_C3,WAREHOUSE_US_02,12700,24169,0,36869
inv_20260214_17,2026-02-14,PROD_GLASS_C3,WAREHOUSE_APAC_02,9036,24169,0,33205
inv_20260214_18,2026-02-14,PROD_GLASS_C3,WAREHOUSE_EU_02,14226,24169,0,38395
