production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260114_001,2026-01-14,PLANT_EU_01,PROD_GLASS_C3,5797,MACHINE_LINE_03,866.7,4932.92,18
prod_20260114_002,2026-01-14,PLANT_EU_01,PROD_GLASS_C3,3417,MACHINE_LINE_01,836.1,2935.52,101
prod_20260114_003,2026-01-14,PLANT_EU_01,PROD_GLASS_A1,6154,MACHINE_LINE_06,848.5,5379.02,14
prod_20260114_004,2026-01-14,PLANT_EU_01,PROD_GLASS_C3,4345,MACHINE_LINE_06,858.3,4048.56,17
prod_20260114_005,2026-01-14,PLANT_EU_01,PROD_GLASS_A1,6327,MACHINE_LINE_06,850.6,5941.94,0
prod_20260114_006,2026-01-14,PLANT_APAC_01,PROD_GLASS_B2,6066,MACHINE_LINE_04,844.9,5253.52,12
prod_20260114_007,2026-01-14,PLANT_APAC_01,PROD_GLASS_B2,3027,MACHINE_LINE_02,815.5,3016.57,0
prod_20260114_008,2026-01-14,PLANT_US_01,PROD_GLASS_A1,4380,MACHINE_LINE_06,853.4,4091.01,22
prod_20260114_009,2026-01-14,PLANT_EU_01,PROD_GLASS_B2,6319,MACHINE_LINE_07,843.1,5721.53,27
prod_20260114_010,2026-01-14,PLANT_APAC_01,PROD_GLASS_C3,5265,MACHINE_LINE_07,871.5,4319.38,21
prod_20260114_011,2026-01-14,PLANT_EU_01,PROD_GLASS_A1,5756,MACHINE_LINE_07,859.4,5279.89,1
prod_20260114_012,2026-01-14,PLANT_APAC_01,PROD_GLASS_A1,6646,MACHINE_LINE_05,844.2,6151.14,7
