production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260314_001,2026-03-14,PLANT_EU_01,PROD_GLASS_A1,6964,MACHINE_LINE_01,853.2,6250.03,21
prod_20260314_002,2026-03-14,PLANT_EU_01,PROD_GLASS_B2,4388,MACHINE_LINE_04,840.5,4056.98,28
prod_20260314_003,2026-03-14,PLANT_APAC_01,PROD_GLASS_A1,2443,MACHINE_LINE_03,850.2,2293.69,51
prod_20260314_004,2026-03-14,PLANT_APAC_01,PROD_GLASS_B2,4927,MACHINE_LINE_04,825.3,4298.47,11
prod_20260314_005,2026-03-14,PLANT_APAC_01,PROD_GLASS_B2,4083,MACHINE_LINE_03,820.4,3861.34,83
prod_20260314_006,2026-03-14,PLANT_US_01,PROD_GLASS_B2,6642,MACHINE_LINE_03,835.7,6007.99,18
prod_20260314_007,2026-03-14,PLANT_APAC_01,PROD_GLASS_C3,6026,MACHINE_LINE_03,862.6,5608.14,13
prod_20260314_008,2026-03-14,PLANT_EU_01,PROD_GLASS_B2,5521,MACHINE_LINE_07,851.0,5205.93,4
prod_20260314_009,2026-03-14,PLANT_EU_01,PROD_GLASS_C3,6566,MACHINE_LINE_04,867.4,6058.15,24
prod_20260314_010,2026-03-14,PLANT_EU_01,PROD_GLASS_B2,3006,MACHINE_LINE_05,836.1,2791.37,18
prod_20260314_011,2026-03-14,PLANT_US_01,PROD_GLASS_C3,6209,MACHINE_LINE_07,840.4,5501.5,14
prod_20260314_012,2026-03-14,PLANT_EU_01,PROD_GLASS_B2,6616,MACHINE_LINE_07,847.9,6029.9,20
