quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260320_001,2026-03-20,PROD_GLASS_A1,BATCH_2026_03_20_001,28,SURFACE_SCRATCH,0.35
qual_20260320_002,2026-03-20,PROD_GLASS_B2,BATCH_2026_03_20_002,298,OTHER,4.16
qual_20260320_003,2026-03-20,PROD_GLASS_A1,BATCH_2026_03_20_003,30,SURFACE_SCRATCH,0.48
qual_20260320_004,2026-03-20,PROD_GLASS_B2,BATCH_2026_03_20_004,86,SURFACE_SCRATCH,1.2
qual_20260320_005,2026-03-20,PROD_GLASS_A1,BATCH_2026_03_20_005,75,SURFACE_SCRATCH,1.02
qual_20260320_006,2026-03-20,PROD_GLASS_B2,BATCH_2026_03_20_006,43,DISCOLORATION,0.9
qual_20260320_007,2026-03-20,PROD_GLASS_A1,BATCH_2026_03_20_007,150,BUBBLE,2.91
qual_20260320_008,2026-03-20,PROD_GLASS_A1,BATCH_2026_03_20_008,53,BUBBLE,0.69
qual_20260320_009,2026-03-20,PROD_GLASS_A1,BATCH_2026_03_20_009,31,OTHER,0.43
qual_20260320_010,2026-03-20,PROD_GLASS_C3,BATCH_2026_03_20_010,68,CRACK,0.92
qual_20260320_011,2026-03-20,PROD_GLASS_B2,BATCH_2026_03_20_011,52,DISCOLORATION,0.66
qual_20260320_012,2026-03-20,PROD_GLASS_A1,BATCH_2026_03_20_012,38,SURFACE_SCRATCH,0.41
