inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260121_01,2026-01-21,PROD_GLASS_A1,WAREHOUSE_US_01,13296,14786,1053,27029
inv_20260121_02,2026-01-21,PROD_GLASS_A1,WAREHOUSE_EU_01,12132,14786,0,26918
inv_20260121_03,2026-01-21,PROD_GLASS_A1,WAREHOUSE_APAC_01,11848,14786,0,26634
inv_20260121_04,2026-01-21,PROD_GLASS_A1,WAREHOUSE_US_02,6069,14786,0,20855
inv_20260121_05,2026-01-21,PROD_GLASS_A1,WAREHOUSE_APAC_02,7293,14786,0,22079
inv_20260121_06,2026-01-21,PROD_GLASS_A1,WAREHOUSE_EU_02,6220,14786,0,21006
inv_20260121_07,2026-01-21,PROD_GLASS_B2,WAREHOUSE_US_01,9489,10990,615,19864
inv_20260121_08,2026-01-21,PROD_GLASS_B2,WAREHOUSE_EU_01,7631,10990,0,18621
inv_20260121_09,2026-01-21,PROD_GLASS_B2,WAREHOUSE_APAC_01,12262,10990,675,22577
inv_20260121_10,2026-01-21,PROD_GLASS_B2,WAREHOUSE_US_02,10318,10990,0,21308
inv_20260121_11,2026-01-21,PROD_GLASS_B2,WAREHOUSE_APAC_02,13783,10990,0,24773
inv_20260121_12,2026-01-21,PROD_GLASS_B2,WAREHOUSE_EU_02,11107,10990,0,22097
inv_20260121_13,2026-01-21,PROD_GLASS_C3,WAREHOUSE_US_01,4515,33993,6673,31835
inv_20260121_14,2026-01-21,PROD_GLASS_C3,WAREHOUSE_EU_01,6518,33993,2895,37616
inv_20260121_15,2026-01-21,PROD_GLASS_C3,WAREHOUSE_APAC_01,12936,33993,0,46929
inv_20260121_16,2026-01-21,PROD_GLASS_C3,WAREHOUSE_US_02,4423,33993,0,38416
inv_20260121_17,2026-01-21,PROD_GLASS_C3,WAREHOUSE_APAC_02,9790,33993,0,43783
inv_20260121_18,2026-01-21,PROD_GLASS_C3,WAREHOUSE_EU_02,14896,33993,0,48889
