inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260407_01,2026-04-07,PROD_GLASS_A1,WAREHOUSE_US_01,11536,7263,2955,15844
inv_20260407_02,2026-04-07,PROD_GLASS_A1,WAREHOUSE_EU_01,9277,7263,0,16540
inv_20260407_03,2026-04-07,PROD_GLASS_A1,WAREHOUSE_APAC_01,9299,7263,2226,14336
inv_20260407_04,2026-04-07,PROD_GLASS_A1,WAREHOUSE_US_02,10507,7263,0,17770
inv_20260407_05,2026-04-07,PROD_GLASS_A1,WAREHOUSE_APAC_02,5859,7263,0,13122
inv_20260407_06,2026-04-07,PROD_GLASS_A1,WAREHOUSE_EU_02,9091,7263,0,16354
inv_20260407_07,2026-04-07,PROD_GLASS_B2,WAREHOUSE_US_01,8122,30429,1688,36863
inv_20260407_08,2026-04-07,PROD_GLASS_B2,WAREHOUSE_EU_01,12298,30429,1858,40869
inv_20260407_09,2026-04-07,PROD_GLASS_B2,WAREHOUSE_APAC_01,8547,30429,0,38976
inv_20260407_10,2026-04-07,PROD_GLASS_B2,WAREHOUSE_US_02,13458,30429,0,43887
inv_20260407_11,2026-04-07,PROD_GLASS_B2,WAREHOUSE_APAC_02,9804,30429,0,40233
inv_20260407_12,2026-04-07,PROD_GLASS_B2,WAREHOUSE_EU_02,8757,30429,0,39186
inv_20260407_13,2026-04-07,PROD_GLASS_C3,WAREHOUSE_US_01,8626,18164,0,26790
inv_20260407_14,2026-04-07,PROD_GLASS_C3,WAREHOUSE_EU_01,11998,18164,565,29597
inv_20260407_15,2026-04-07,PROD_GLASS_C3,WAREHOUSE_APAC_01,5424,18164,0,23588
inv_20260407_16,2026-04-07,PROD_GLASS_C3,WAREHOUSE_US_02,11415,18164,0,29579
inv_20260407_17,2026-04-07,PROD_GLASS_C3,WAREHOUSE_APAC_02,14642,18164,0,32806
inv_20260407_18,2026-04-07,PROD_GLASS_C3,WAREHOUSE_EU_02,6749,18164,0,24913
