inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260205_01,2026-02-05,PROD_GLASS_A1,WAREHOUSE_US_01,10463,18338,1488,27313
inv_20260205_02,2026-02-05,PROD_GLASS_A1,WAREHOUSE_EU_01,6481,18338,4536,20283
inv_20260205_03,2026-02-05,PROD_GLASS_A1,WAREHOUSE_APAC_01,8989,18338,2088,25239
inv_20260205_04,2026-02-05,PROD_GLASS_A1,WAREHOUSE_US_02,8580,18338,0,26918
inv_20260205_05,2026-02-05,PROD_GLASS_A1,WAREHOUSE_APAC_02,13756,18338,0,32094
inv_20260205_06,2026-02-05,PROD_GLASS_A1,WAREHOUSE_EU_02,6820,18338,0,25158
inv_20260205_07,2026-02-05,PROD_GLASS_B2,WAREHOUSE_US_01,4020,20509,0,24529
inv_20260205_08,2026-02-05,PROD_GLASS_B2,WAREHOUSE_EU_01,6476,20509,3186,23799
inv_20260205_09,2026-02-05,PROD_GLASS_B2,WAREHOUSE_APAC_01,10623,20509,0,31132
inv_20260205_10,2026-02-05,PROD_GLASS_B2,WAREHOUSE_US_02,8139,20509,0,28648
inv_20260205_11,2026-02-05,PROD_GLASS_B2,WAREHOUSE_APAC_02,12736,20509,0,33245
inv_20260205_12,2026-02-05,PROD_GLASS_B2,WAREHOUSE_EU_02,13157,20509,0,33666
inv_20260205_13,2026-02-05,PROD_GLASS_C3,WAREHOUSE_US_01,5489,12659,0,18148
inv_20260205_14,2026-02-05,PROD_GLASS_C3,WAREHOUSE_EU_01,12398,12659,1225,23832
inv_20260205_15,2026-02-05,PROD_GLASS_C3,WAREHOUSE_APAC_01,8491,12659,0,21150
inv_20260205_16,2026-02-05,PROD_GLASS_C3,WAREHOUSE_US_02,12993,12659,0,25652
inv_20260205_17,2026-02-05,PROD_GLASS_C3,WAREHOUSE_APAC_02,6671,12659,0,19330
inv_20260205_18,2026-02-05,PROD_GLASS_C3,WAREHOUSE_EU_02,12214,12659,0,24873
