production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260226_001,2026-02-26,PLANT_US_01,PROD_GLASS_A1,4201,MACHINE_LINE_02,839.7,3962.34,22
prod_20260226_002,2026-02-26,PLANT_APAC_01,PROD_GLASS_C3,6757,MACHINE_LINE_07,835.4,5770.02,21
prod_20260226_003,2026-02-26,PLANT_US_01,PROD_GLASS_B2,5715,MACHINE_LINE_05,855.7,5283.13,2
prod_20260226_004,2026-02-26,PLANT_US_01,PROD_GLASS_A1,5321,MACHINE_LINE_06,875.8,4924.86,17
prod_20260226_005,2026-02-26,PLANT_US_01,PROD_GLASS_A1,5066,MACHINE_LINE_05,850.7,4660.21,5
prod_20260226_006,2026-02-26,PLANT_APAC_01,PROD_GLASS_C3,5929,MACHINE_LINE_04,861.3,5306.88,9
prod_20260226_007,2026-02-26,PLANT_APAC_01,PROD_GLASS_C3,3779,MACHINE_LINE_01,868.9,3322.14,7
prod_20260226_008,2026-02-26,PLANT_EU_01,PROD_GLASS_C3,6629,MACHINE_LINE_04,829.9,6192.03,23
prod_20260226_009,2026-02-26,PLANT_US_01,PROD_GLASS_C3,4684,MACHINE_LINE_02,834.3,4008.46,21
prod_20260226_010,2026-02-26,PLANT_US_01,PROD_GLASS_B2,4143,MACHINE_LINE_06,861.7,3701.94,20
prod_20260226_011,2026-02-26,PLANT_APAC_01,PROD_GLASS_A1,5493,MACHINE_LINE_04,861.9,5078.08,15
prod_20260226_012,2026-02-26,PLANT_EU_01,PROD_GLASS_B2,3805,MACHINE_LINE_06,857.3,3041.47,69
