production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260218_001,2026-02-18,PLANT_EU_01,PROD_GLASS_A1,3047,MACHINE_LINE_04,829.9,2545.3,83
prod_20260218_002,2026-02-18,PLANT_US_01,PROD_GLASS_B2,3203,MACHINE_LINE_06,859.2,2712.9,5
prod_20260218_003,2026-02-18,PLANT_APAC_01,PROD_GLASS_C3,3095,MACHINE_LINE_01,851.2,3173.14,9
prod_20260218_004,2026-02-18,PLANT_APAC_01,PROD_GLASS_C3,6113,MACHINE_LINE_04,876.1,5878.27,20
prod_20260218_005,2026-02-18,PLANT_EU_01,PROD_GLASS_C3,4082,MACHINE_LINE_05,811.1,3603.04,9
prod_20260218_006,2026-02-18,PLANT_US_01,PROD_GLASS_C3,4625,MACHINE_LINE_05,861.8,4094.09,25
prod_20260218_007,2026-02-18,PLANT_APAC_01,PROD_GLASS_B2,5824,MACHINE_LINE_04,854.9,5305.73,0
prod_20260218_008,2026-02-18,PLANT_APAC_01,PROD_GLASS_B2,4670,MACHINE_LINE_07,823.2,4254.84,11
prod_20260218_009,2026-02-18,PLANT_US_01,PROD_GLASS_B2,3613,MACHINE_LINE_01,877.1,3311.13,6
prod_20260218_010,2026-02-18,PLANT_APAC_01,PROD_GLASS_A1,5082,MACHINE_LINE_02,876.0,4547.49,0
prod_20260218_011,2026-02-18,PLANT_APAC_01,PROD_GLASS_A1,6329,MACHINE_LINE_07,823.9,5464.5,2
prod_20260218_012,2026-02-18,PLANT_APAC_01,PROD_GLASS_A1,3704,MACHINE_LINE_03,840.1,3267.64,24
