inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260213_01,2026-02-13,PROD_GLASS_A1,WAREHOUSE_US_01,8751,14801,0,23552
inv_20260213_02,2026-02-13,PROD_GLASS_A1,WAREHOUSE_EU_01,14284,14801,2981,26104
inv_20260213_03,2026-02-13,PROD_GLASS_A1,WAREHOUSE_APAC_01,4655,14801,1423,18033
inv_20260213_04,2026-02-13,PROD_GLASS_A1,WAREHOUSE_US_02,10504,14801,0,25305
inv_20260213_05,2026-02-13,PROD_GLASS_A1,WAREHOUSE_APAC_02,9446,14801,0,24247
inv_20260213_06,2026-02-13,PROD_GLASS_A1,WAREHOUSE_EU_02,7056,14801,0,21857
inv_20260213_07,2026-02-13,PROD_GLASS_B2,WAREHOUSE_US_01,5226,24546,1320,28452
inv_20260213_08,2026-02-13,PROD_GLASS_B2,WAREHOUSE_EU_01,7588,24546,2433,29701
inv_20260213_09,2026-02-13,PROD_GLASS_B2,WAREHOUSE_APAC_01,13021,24546,0,37567
inv_20260213_10,2026-02-13,PROD_GLASS_B2,WAREHOUSE_US_02,7105,24546,0,31651
inv_20260213_11,2026-02-13,PROD_GLASS_B2,WAREHOUSE_APAC_02,4701,24546,0,29247
inv_20260213_12,2026-02-13,PROD_GLASS_B2,WAREHOUSE_EU_02,13875,24546,0,38421
inv_20260213_13,2026-02-13,PROD_GLASS_C3,WAREHOUSE_US_01,7192,18952,2063,24081
inv_20260213_14,2026-02-13,PROD_GLASS_C3,WAREHOUSE_EU_01,8849,18952,1387,26414
inv_20260213_15,2026-02-13,PROD_GLASS_C3,WAREHOUSE_APAC_01,13988,18952,0,32940
inv_20260213_16,2026-02-13,PROD_GLASS_C3,WAREHOUSE_US_02,14457,18952,0,33409
inv_20260213_17,2026-02-13,PROD_GLASS_C3,WAREHOUSE_APAC_02,9672,18952,0,28624
inv_20260213_18,2026-02-13,PROD_GLASS_C3,WAREHOUSE_EU_02,10798,18952,0,29750
