production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260214_001,2026-02-14,PLANT_EU_01,PROD_GLASS_C3,6061,MACHINE_LINE_05,865.1,5464.16,20
prod_20260214_002,2026-02-14,PLANT_APAC_01,PROD_GLASS_A1,5897,MACHINE_LINE_07,848.8,5511.24,0
prod_20260214_003,2026-02-14,PLANT_US_01,PROD_GLASS_C3,3423,MACHINE_LINE_01,806.7,2700.53,37
prod_20260214_004,2026-02-14,PLANT_APAC_01,PROD_GLASS_A1,4585,MACHINE_LINE_07,860.2,4219.82,13
prod_20260214_005,2026-02-14,PLANT_EU_01,PROD_GLASS_A1,4041,MACHINE_LINE_04,857.7,3952.48,13
prod_20260214_006,2026-02-14,PLANT_APAC_01,PROD_GLASS_A1,4424,MACHINE_LINE_02,821.7,4057.44,40
prod_20260214_007,2026-02-14,PLANT_APAC_01,PROD_GLASS_C3,5417,MACHINE_LINE_03,850.2,5151.1,27
prod_20260214_008,2026-02-14,PLANT_EU_01,PROD_GLASS_A1,6414,MACHINE_LINE_01,864.3,6123.15,24
prod_20260214_009,2026-02-14,PLANT_APAC_01,PROD_GLASS_B2,6117,MACHINE_LINE_02,842.6,5345.9,6
prod_20260214_010,2026-02-14,PLANT_US_01,PROD_GLASS_C3,6132,MACHINE_LINE_03,859.9,5377.31,25
prod_20260214_011,2026-02-14,PLANT_APAC_01,PROD_GLASS_C3,3136,MACHINE_LINE_04,847.0,2834.48,13
prod_20260214_012,2026-02-14,PLANT_APAC_01,PROD_GLASS_B2,3160,MACHINE_LINE_06,851.6,2849.93,69
