inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260405_01,2026-04-05,PROD_GLASS_A1,WAREHOUSE_US_01,7402,6115,0,13517
inv_20260405_02,2026-04-05,PROD_GLASS_A1,WAREHOUSE_EU_01,10587,6115,0,16702
inv_20260405_03,2026-04-05,PROD_GLASS_A1,WAREHOUSE_APAC_01,11278,6115,0,17393
inv_20260405_04,2026-04-05,PROD_GLASS_A1,WAREHOUSE_US_02,4351,6115,0,10466
inv_20260405_05,2026-04-05,PROD_GLASS_A1,WAREHOUSE_APAC_02,14944,6115,0,21059
inv_20260405_06,2026-04-05,PROD_GLASS_A1,WAREHOUSE_EU_02,11909,6115,0,18024
inv_20260405_07,2026-04-05,PROD_GLASS_B2,WAREHOUSE_US_01,12314,22756,2362,32708
inv_20260405_08,2026-04-05,PROD_GLASS_B2,WAREHOUSE_EU_01,5538,22756,0,28294
inv_20260405_09,2026-04-05,PROD_GLASS_B2,WAREHOUSE_APAC_01,6670,22756,0,29426
inv_20260405_10,2026-04-05,PROD_GLASS_B2,WAREHOUSE_US_02,14743,22756,0,37499
inv_20260405_11,2026-04-05,PROD_GLASS_B2,WAREHOUSE_APAC_02,12935,22756,0,35691
inv_20260405_12,2026-04-05,PROD_GLASS_B2,WAREHOUSE_EU_02,8493,22756,0,31249
inv_20260405_13,2026-04-05,PROD_GLASS_C3,WAREHOUSE_US_01,10003,20985,4832,26156
inv_20260405_14,2026-04-05,PROD_GLASS_C3,WAREHOUSE_EU_01,10040,20985,0,31025
inv_20260405_15,2026-04-05,PROD_GLASS_C3,WAREHOUSE_APAC_01,12807,20985,0,33792
inv_20260405_16,2026-04-05,PROD_GLASS_C3,WAREHOUSE_US_02,14372,20985,0,35357
inv_20260405_17,2026-04-05,PROD_GLASS_C3,WAREHOUSE_APAC_02,6840,20985,0,27825
inv_20260405_18,2026-04-05,PROD_GLASS_C3,WAREHOUSE_EU_02,4391,20985,0,25376
