quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260112_001,2026-01-12,PROD_GLASS_C3,BATCH_2026_01_12_001,185,SURFACE_SCRATCH,4.31
qual_20260112_002,2026-01-12,PROD_GLASS_A1,BATCH_2026_01_12_002,28,CRACK,0.55
qual_20260112_003,2026-01-12,PROD_GLASS_B2,BATCH_2026_01_12_003,61,SURFACE_SCRATCH,1.18
qual_20260112_004,2026-01-12,PROD_GLASS_A1,BATCH_2026_01_12_004,42,SURFACE_SCRATCH,0.94
qual_20260112_005,2026-01-12,PROD_GLASS_C3,BATCH_2026_01_12_005,76,DISCOLORATION,1.05
qual_20260112_006,2026-01-12,PROD_GLASS_A1,BATCH_2026_01_12_006,66,SURFACE_SCRATCH,0.86
qual_20260112_007,2026-01-12,PROD_GLASS_B2,BATCH_2026_01_12_007,67,CRACK,1.49
qual_20260112_008,2026-01-12,PROD_GLASS_C3,BATCH_2026_01_12_008,228,DISCOLORATION,2.4
qual_20260112_009,2026-01-12,PROD_GLASS_C3,BATCH_2026_01_12_009,62,CRACK,1.01
qual_20260112_010,2026-01-12,PROD_GLASS_A1,BATCH_2026_01_12_010,200,CRACK,2.05
qual_20260112_011,2026-01-12,PROD_GLASS_A1,BATCH_2026_01_12_011,293,DIMENSION_OFF,3.08
qual_20260112_012,2026-01-12,PROD_GLASS_A1,BATCH_2026_01_12_012,18,SURFACE_SCRATCH,0.38
