quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260324_001,2026-03-24,PROD_GLASS_C3,BATCH_2026_03_24_001,68,SURFACE_SCRATCH,1.47
qual_20260324_002,2026-03-24,PROD_GLASS_C3,BATCH_2026_03_24_002,108,CRACK,1.36
qual_20260324_003,2026-03-24,PROD_GLASS_A1,BATCH_2026_03_24_003,22,CRACK,0.42
qual_20260324_004,2026-03-24,PROD_GLASS_A1,BATCH_2026_03_24_004,316,OTHER,3.76
qual_20260324_005,2026-03-24,PROD_GLASS_A1,BATCH_2026_03_24_005,109,CRACK,1.45
qual_20260324_006,2026-03-24,PROD_GLASS_B2,BATCH_2026_03_24_006,219,DIMENSION_OFF,4.97
qual_20260324_007,2026-03-24,PROD_GLASS_C3,BATCH_2026_03_24_007,28,DISCOLORATION,0.34
qual_20260324_008,2026-03-24,PROD_GLASS_A1,BATCH_2026_03_24_008,40,DIMENSION_OFF,0.79
qual_20260324_009,2026-03-24,PROD_GLASS_A1,BATCH_2026_03_24_009,101,DIMENSION_OFF,1.16
qual_20260324_010,2026-03-24,PROD_GLASS_C3,BATCH_2026_03_24_010,39,DISCOLORATION,0.95
qual_20260324_011,2026-03-24,PROD_GLASS_C3,BATCH_2026_03_24_011,73,OTHER,0.94
qual_20260324_012,2026-03-24,PROD_GLASS_A1,BATCH_2026_03_24_012,31,DIMENSION_OFF,0.53
