inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260224_01,2026-02-24,PROD_GLASS_A1,WAREHOUSE_US_01,11949,4492,0,16441
inv_20260224_02,2026-02-24,PROD_GLASS_A1,WAREHOUSE_EU_01,9722,4492,0,14214
inv_20260224_03,2026-02-24,PROD_GLASS_A1,WAREHOUSE_APAC_01,11255,4492,0,15747
inv_20260224_04,2026-02-24,PROD_GLASS_A1,WAREHOUSE_US_02,9845,4492,0,14337
inv_20260224_05,2026-02-24,PROD_GLASS_A1,WAREHOUSE_APAC_02,11978,4492,0,16470
inv_20260224_06,2026-02-24,PROD_GLASS_A1,WAREHOUSE_EU_02,14893,4492,0,19385
inv_20260224_07,2026-02-24,PROD_GLASS_B2,WAREHOUSE_US_01,13080,32794,4150,41724
inv_20260224_08,2026-02-24,PROD_GLASS_B2,WAREHOUSE_EU_01,6814,32794,0,39608
inv_20260224_09,2026-02-24,PROD_GLASS_B2,WAREHOUSE_APAC_01,12649,32794,3156,42287
inv_20260224_10,2026-02-24,PROD_GLASS_B2,WAREHOUSE_US_02,7744,32794,0,40538
inv_20260224_11,2026-02-24,PROD_GLASS_B2,WAREHOUSE_APAC_02,4357,32794,0,37151
inv_20260224_12,2026-02-24,PROD_GLASS_B2,WAREHOUSE_EU_02,8259,32794,0,41053
inv_20260224_13,2026-02-24,PROD_GLASS_C3,WAREHOUSE_US_01,6489,17771,0,24260
inv_20260224_14,2026-02-24,PROD_GLASS_C3,WAREHOUSE_EU_01,6709,17771,1045,23435
inv_20260224_15,2026-02-24,PROD_GLASS_C3,WAREHOUSE_APAC_01,7373,17771,0,25144
inv_20260224_16,2026-02-24,PROD_GLASS_C3,WAREHOUSE_US_02,9923,17771,0,27694
inv_20260224_17,2026-02-24,PROD_GLASS_C3,WAREHOUSE_APAC_02,8616,17771,0,26387
inv_20260224_18,2026-02-24,PROD_GLASS_C3,WAREHOUSE_EU_02,12860,17771,0,30631
