quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260121_001,2026-01-21,PROD_GLASS_B2,BATCH_2026_01_21_001,5,CRACK,0.13
qual_20260121_002,2026-01-21,PROD_GLASS_C3,BATCH_2026_01_21_002,29,SURFACE_SCRATCH,0.32
qual_20260121_003,2026-01-21,PROD_GLASS_C3,BATCH_2026_01_21_003,96,CRACK,1.09
qual_20260121_004,2026-01-21,PROD_GLASS_C3,BATCH_2026_01_21_004,34,OTHER,0.42
qual_20260121_005,2026-01-21,PROD_GLASS_B2,BATCH_2026_01_21_005,29,DIMENSION_OFF,0.74
qual_20260121_006,2026-01-21,PROD_GLASS_C3,BATCH_2026_01_21_006,47,SURFACE_SCRATCH,0.88
qual_20260121_007,2026-01-21,PROD_GLASS_A1,BATCH_2026_01_21_007,118,DISCOLORATION,1.39
qual_20260121_008,2026-01-21,PROD_GLASS_B2,BATCH_2026_01_21_008,54,SURFACE_SCRATCH,1.14
qual_20260121_009,2026-01-21,PROD_GLASS_C3,BATCH_2026_01_21_009,111,SURFACE_SCRATCH,1.16
qual_20260121_010,2026-01-21,PROD_GLASS_A1,BATCH_2026_01_21_010,14,DIMENSION_OFF,0.28
qual_20260121_011,2026-01-21,PROD_GLASS_B2,BATCH_2026_01_21_011,259,DIMENSION_OFF,3.93
qual_20260121_012,2026-01-21,PROD_GLASS_A1,BATCH_2026_01_21_012,83,DIMENSION_OFF,1.07
