production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260107_001,2026-01-07,PLANT_EU_01,PROD_GLASS_C3,5697,MACHINE_LINE_07,815.3,5093.24,23
prod_20260107_002,2026-01-07,PLANT_US_01,PROD_GLASS_B2,5190,MACHINE_LINE_01,851.9,4652.33,18
prod_20260107_003,2026-01-07,PLANT_EU_01,PROD_GLASS_C3,3696,MACHINE_LINE_06,850.1,3197.98,22
prod_20260107_004,2026-01-07,PLANT_EU_01,PROD_GLASS_C3,4886,MACHINE_LINE_02,867.6,4299.03,10
prod_20260107_005,2026-01-07,PLANT_US_01,PROD_GLASS_C3,4461,MACHINE_LINE_02,804.7,4296.47,10
prod_20260107_006,2026-01-07,PLANT_US_01,PROD_GLASS_B2,4723,MACHINE_LINE_02,875.2,4311.32,14
prod_20260107_007,2026-01-07,PLANT_EU_01,PROD_GLASS_B2,4578,MACHINE_LINE_03,846.1,4016.63,3
prod_20260107_008,2026-01-07,PLANT_EU_01,PROD_GLASS_A1,3113,MACHINE_LINE_07,846.7,2803.23,5
prod_20260107_009,2026-01-07,PLANT_EU_01,PROD_GLASS_C3,6418,MACHINE_LINE_01,847.7,5693.7,25
prod_20260107_010,2026-01-07,PLANT_APAC_01,PROD_GLASS_C3,3449,MACHINE_LINE_02,856.7,3022.5,17
prod_20260107_011,2026-01-07,PLANT_US_01,PROD_GLASS_A1,3022,MACHINE_LINE_03,839.6,2950.97,10
prod_20260107_012,2026-01-07,PLANT_EU_01,PROD_GLASS_C3,4096,MACHINE_LINE_04,852.8,3831.84,26
