shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260330_001,PO_2026_03_001,PROD_GLASS_B2,1281,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_LOGISTICS_01,2026-03-26,2026-04-20,2026-04-20,0,DELIVERED
ship_20260330_002,PO_2026_03_002,PROD_GLASS_A1,1369,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_01,2026-03-24,2026-04-07,,0,IN_TRANSIT
ship_20260330_003,PO_2026_03_003,PROD_GLASS_C3,781,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_02,2026-03-24,2026-04-08,2026-04-08,0,DELIVERED
ship_20260330_004,PO_2026_03_004,PROD_GLASS_C3,720,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_01,2026-03-21,2026-04-04,2026-04-04,0,DELIVERED
ship_20260330_005,PO_2026_03_005,PROD_GLASS_B2,708,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_LOGISTICS_02,2026-03-30,2026-04-08,,0,PENDING
ship_20260330_006,PO_2026_03_006,PROD_GLASS_B2,1104,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_01,2026-03-23,2026-04-10,2026-04-10,0,DELIVERED
ship_20260330_007,PO_2026_03_007,PROD_GLASS_C3,1602,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_ADHESIVE_01,2026-03-30,2026-04-08,,0,PENDING
ship_20260330_008,PO_2026_03_008,PROD_GLASS_C3,1279,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_GLASS_RAW_02,2026-03-30,2026-04-07,,0,PENDING
ship_20260330_009,PO_2026_03_009,PROD_GLASS_B2,1540,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_GLASS_RAW_02,2026-03-28,2026-04-04,2026-04-07,3,DELIVERED
ship_20260330_010,PO_2026_03_010,PROD_GLASS_B2,1672,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_METAL_FRAME_02,2026-03-30,2026-04-05,,0,PENDING
