production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260221_001,2026-02-21,PLANT_APAC_01,PROD_GLASS_B2,4407,MACHINE_LINE_04,846.8,4041.65,12
prod_20260221_002,2026-02-21,PLANT_APAC_01,PROD_GLASS_C3,3975,MACHINE_LINE_03,862.1,3265.06,27
prod_20260221_003,2026-02-21,PLANT_US_01,PROD_GLASS_B2,6493,MACHINE_LINE_04,852.9,6066.51,22
prod_20260221_004,2026-02-21,PLANT_APAC_01,PROD_GLASS_C3,6497,MACHINE_LINE_01,848.4,5852.13,2
prod_20260221_005,2026-02-21,PLANT_EU_01,PROD_GLASS_C3,5456,MACHINE_LINE_07,865.4,4852.5,20
prod_20260221_006,2026-02-21,PLANT_US_01,PROD_GLASS_C3,6500,MACHINE_LINE_07,874.0,5502.23,14
prod_20260221_007,2026-02-21,PLANT_US_01,PROD_GLASS_A1,4728,MACHINE_LINE_01,870.8,4089.45,0
prod_20260221_008,2026-02-21,PLANT_EU_01,PROD_GLASS_B2,3106,MACHINE_LINE_05,859.0,2978.08,6
prod_20260221_009,2026-02-21,PLANT_EU_01,PROD_GLASS_B2,5029,MACHINE_LINE_01,855.3,4444.01,27
prod_20260221_010,2026-02-21,PLANT_US_01,PROD_GLASS_A1,4004,MACHINE_LINE_02,844.9,3470.97,17
prod_20260221_011,2026-02-21,PLANT_US_01,PROD_GLASS_B2,3555,MACHINE_LINE_05,844.8,3379.21,11
prod_20260221_012,2026-02-21,PLANT_US_01,PROD_GLASS_C3,2819,MACHINE_LINE_05,837.9,2534.89,61
