quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260310_001,2026-03-10,PROD_GLASS_A1,BATCH_2026_03_10_001,32,DIMENSION_OFF,0.72
qual_20260310_002,2026-03-10,PROD_GLASS_A1,BATCH_2026_03_10_002,10,DIMENSION_OFF,0.14
qual_20260310_003,2026-03-10,PROD_GLASS_C3,BATCH_2026_03_10_003,34,SURFACE_SCRATCH,0.38
qual_20260310_004,2026-03-10,PROD_GLASS_A1,BATCH_2026_03_10_004,44,SURFACE_SCRATCH,0.67
qual_20260310_005,2026-03-10,PROD_GLASS_B2,BATCH_2026_03_10_005,185,BUBBLE,3.75
qual_20260310_006,2026-03-10,PROD_GLASS_C3,BATCH_2026_03_10_006,33,SURFACE_SCRATCH,0.42
qual_20260310_007,2026-03-10,PROD_GLASS_B2,BATCH_2026_03_10_007,398,DISCOLORATION,3.99
qual_20260310_008,2026-03-10,PROD_GLASS_B2,BATCH_2026_03_10_008,42,SURFACE_SCRATCH,0.49
qual_20260310_009,2026-03-10,PROD_GLASS_C3,BATCH_2026_03_10_009,95,DISCOLORATION,2.12
qual_20260310_010,2026-03-10,PROD_GLASS_A1,BATCH_2026_03_10_010,34,CRACK,0.51
qual_20260310_011,2026-03-10,PROD_GLASS_B2,BATCH_2026_03_10_011,42,DIMENSION_OFF,0.76
qual_20260310_012,2026-03-10,PROD_GLASS_A1,BATCH_2026_03_10_012,35,OTHER,0.79
