production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260403_001,2026-04-03,PLANT_EU_01,PROD_GLASS_A1,6053,MACHINE_LINE_07,823.1,5280.53,10
prod_20260403_002,2026-04-03,PLANT_EU_01,PROD_GLASS_B2,3157,MACHINE_LINE_05,853.8,2972.87,15
prod_20260403_003,2026-04-03,PLANT_APAC_01,PROD_GLASS_B2,4680,MACHINE_LINE_02,860.4,3710.45,16
prod_20260403_004,2026-04-03,PLANT_EU_01,PROD_GLASS_C3,4953,MACHINE_LINE_07,852.8,4697.92,9
prod_20260403_005,2026-04-03,PLANT_EU_01,PROD_GLASS_A1,3181,MACHINE_LINE_05,850.9,2868.02,3
prod_20260403_006,2026-04-03,PLANT_EU_01,PROD_GLASS_A1,5412,MACHINE_LINE_04,869.8,4939.09,8
prod_20260403_007,2026-04-03,PLANT_APAC_01,PROD_GLASS_C3,5137,MACHINE_LINE_05,837.1,4570.94,15
prod_20260403_008,2026-04-03,PLANT_EU_01,PROD_GLASS_A1,3215,MACHINE_LINE_02,833.6,2923.39,12
prod_20260403_009,2026-04-03,PLANT_APAC_01,PROD_GLASS_B2,4959,MACHINE_LINE_04,862.9,4435.16,4
prod_20260403_010,2026-04-03,PLANT_EU_01,PROD_GLASS_A1,3782,MACHINE_LINE_01,847.4,3248.86,91
prod_20260403_011,2026-04-03,PLANT_EU_01,PROD_GLASS_C3,5319,MACHINE_LINE_05,838.5,4588.21,29
prod_20260403_012,2026-04-03,PLANT_APAC_01,PROD_GLASS_C3,6170,MACHINE_LINE_06,848.6,5528.3,5
