inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260215_01,2026-02-15,PROD_GLASS_A1,WAREHOUSE_US_01,9437,15871,2346,22962
inv_20260215_02,2026-02-15,PROD_GLASS_A1,WAREHOUSE_EU_01,8904,15871,0,24775
inv_20260215_03,2026-02-15,PROD_GLASS_A1,WAREHOUSE_APAC_01,7689,15871,2363,21197
inv_20260215_04,2026-02-15,PROD_GLASS_A1,WAREHOUSE_US_02,14018,15871,0,29889
inv_20260215_05,2026-02-15,PROD_GLASS_A1,WAREHOUSE_APAC_02,4287,15871,0,20158
inv_20260215_06,2026-02-15,PROD_GLASS_A1,WAREHOUSE_EU_02,8606,15871,0,24477
inv_20260215_07,2026-02-15,PROD_GLASS_B2,WAREHOUSE_US_01,6950,15933,2743,20140
inv_20260215_08,2026-02-15,PROD_GLASS_B2,WAREHOUSE_EU_01,9209,15933,1635,23507
inv_20260215_09,2026-02-15,PROD_GLASS_B2,WAREHOUSE_APAC_01,8671,15933,1104,23500
inv_20260215_10,2026-02-15,PROD_GLASS_B2,WAREHOUSE_US_02,8694,15933,0,24627
inv_20260215_11,2026-02-15,PROD_GLASS_B2,WAREHOUSE_APAC_02,12791,15933,0,28724
inv_20260215_12,2026-02-15,PROD_GLASS_B2,WAREHOUSE_EU_02,12491,15933,0,28424
inv_20260215_13,2026-02-15,PROD_GLASS_C3,WAREHOUSE_US_01,5172,24071,2009,27234
inv_20260215_14,2026-02-15,PROD_GLASS_C3,WAREHOUSE_EU_01,11189,24071,3170,32090
inv_20260215_15,2026-02-15,PROD_GLASS_C3,WAREHOUSE_APAC_01,10830,24071,0,34901
inv_20260215_16,2026-02-15,PROD_GLASS_C3,WAREHOUSE_US_02,12350,24071,0,36421
inv_20260215_17,2026-02-15,PROD_GLASS_C3,WAREHOUSE_APAC_02,8159,24071,0,32230
inv_20260215_18,2026-02-15,PROD_GLASS_C3,WAREHOUSE_EU_02,10921,24071,0,34992
