production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260220_001,2026-02-20,PLANT_APAC_01,PROD_GLASS_A1,4035,MACHINE_LINE_06,842.7,3317.08,28
prod_20260220_002,2026-02-20,PLANT_US_01,PROD_GLASS_B2,4087,MACHINE_LINE_01,858.7,3256.02,75
prod_20260220_003,2026-02-20,PLANT_APAC_01,PROD_GLASS_A1,6713,MACHINE_LINE_07,817.1,6335.85,13
prod_20260220_004,2026-02-20,PLANT_US_01,PROD_GLASS_B2,3222,MACHINE_LINE_06,845.0,2800.72,45
prod_20260220_005,2026-02-20,PLANT_APAC_01,PROD_GLASS_C3,5849,MACHINE_LINE_05,839.1,5140.92,5
prod_20260220_006,2026-02-20,PLANT_US_01,PROD_GLASS_C3,4023,MACHINE_LINE_06,828.1,4146.79,7
prod_20260220_007,2026-02-20,PLANT_EU_01,PROD_GLASS_C3,3265,MACHINE_LINE_06,839.1,2823.54,21
prod_20260220_008,2026-02-20,PLANT_EU_01,PROD_GLASS_A1,6497,MACHINE_LINE_01,842.4,5649.94,12
prod_20260220_009,2026-02-20,PLANT_US_01,PROD_GLASS_A1,5540,MACHINE_LINE_03,840.7,4908.13,1
prod_20260220_010,2026-02-20,PLANT_EU_01,PROD_GLASS_A1,3044,MACHINE_LINE_02,828.3,2455.37,5
prod_20260220_011,2026-02-20,PLANT_EU_01,PROD_GLASS_C3,4314,MACHINE_LINE_04,855.6,3654.25,18
prod_20260220_012,2026-02-20,PLANT_APAC_01,PROD_GLASS_B2,4213,MACHINE_LINE_05,829.1,4069.07,19
