production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260108_001,2026-01-08,PLANT_US_01,PROD_GLASS_C3,6272,MACHINE_LINE_05,829.7,5606.59,27
prod_20260108_002,2026-01-08,PLANT_US_01,PROD_GLASS_A1,5497,MACHINE_LINE_04,870.2,4770.01,21
prod_20260108_003,2026-01-08,PLANT_US_01,PROD_GLASS_A1,5004,MACHINE_LINE_02,851.9,4487.87,29
prod_20260108_004,2026-01-08,PLANT_APAC_01,PROD_GLASS_B2,5001,MACHINE_LINE_01,863.5,4562.63,26
prod_20260108_005,2026-01-08,PLANT_APAC_01,PROD_GLASS_C3,3863,MACHINE_LINE_06,872.8,3405.43,44
prod_20260108_006,2026-01-08,PLANT_EU_01,PROD_GLASS_A1,3268,MACHINE_LINE_04,850.8,3168.17,79
prod_20260108_007,2026-01-08,PLANT_US_01,PROD_GLASS_A1,6739,MACHINE_LINE_04,854.9,6103.02,28
prod_20260108_008,2026-01-08,PLANT_US_01,PROD_GLASS_B2,4239,MACHINE_LINE_01,851.1,3729.82,9
prod_20260108_009,2026-01-08,PLANT_EU_01,PROD_GLASS_B2,4244,MACHINE_LINE_03,832.8,3718.4,19
prod_20260108_010,2026-01-08,PLANT_EU_01,PROD_GLASS_A1,3984,MACHINE_LINE_02,844.9,3408.04,5
prod_20260108_011,2026-01-08,PLANT_EU_01,PROD_GLASS_C3,3420,MACHINE_LINE_07,835.0,3148.73,11
prod_20260108_012,2026-01-08,PLANT_US_01,PROD_GLASS_C3,4264,MACHINE_LINE_04,862.7,4039.71,4
