quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260403_001,2026-04-03,PROD_GLASS_B2,BATCH_2026_04_03_001,59,OTHER,1.15
qual_20260403_002,2026-04-03,PROD_GLASS_B2,BATCH_2026_04_03_002,106,SURFACE_SCRATCH,1.26
qual_20260403_003,2026-04-03,PROD_GLASS_A1,BATCH_2026_04_03_003,34,DISCOLORATION,0.63
qual_20260403_004,2026-04-03,PROD_GLASS_C3,BATCH_2026_04_03_004,17,SURFACE_SCRATCH,0.41
qual_20260403_005,2026-04-03,PROD_GLASS_B2,BATCH_2026_04_03_005,101,CRACK,1.08
qual_20260403_006,2026-04-03,PROD_GLASS_A1,BATCH_2026_04_03_006,27,DISCOLORATION,0.32
qual_20260403_007,2026-04-03,PROD_GLASS_C3,BATCH_2026_04_03_007,32,DISCOLORATION,0.58
qual_20260403_008,2026-04-03,PROD_GLASS_B2,BATCH_2026_04_03_008,53,DISCOLORATION,1.18
qual_20260403_009,2026-04-03,PROD_GLASS_B2,BATCH_2026_04_03_009,63,CRACK,1.14
qual_20260403_010,2026-04-03,PROD_GLASS_C3,BATCH_2026_04_03_010,50,OTHER,0.96
qual_20260403_011,2026-04-03,PROD_GLASS_C3,BATCH_2026_04_03_011,88,DIMENSION_OFF,1.5
qual_20260403_012,2026-04-03,PROD_GLASS_C3,BATCH_2026_04_03_012,28,CRACK,0.32
