production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260406_001,2026-04-06,PLANT_EU_01,PROD_GLASS_A1,5804,MACHINE_LINE_06,854.5,5257.27,16
prod_20260406_002,2026-04-06,PLANT_EU_01,PROD_GLASS_C3,3050,MACHINE_LINE_06,855.2,2864.65,10
prod_20260406_003,2026-04-06,PLANT_EU_01,PROD_GLASS_C3,6642,MACHINE_LINE_06,869.2,6221.06,13
prod_20260406_004,2026-04-06,PLANT_APAC_01,PROD_GLASS_B2,4040,MACHINE_LINE_01,867.7,3553.92,43
prod_20260406_005,2026-04-06,PLANT_EU_01,PROD_GLASS_B2,5216,MACHINE_LINE_06,868.3,5017.15,3
prod_20260406_006,2026-04-06,PLANT_US_01,PROD_GLASS_A1,6028,MACHINE_LINE_02,832.8,5659.11,23
prod_20260406_007,2026-04-06,PLANT_EU_01,PROD_GLASS_B2,5645,MACHINE_LINE_05,848.0,5548.34,3
prod_20260406_008,2026-04-06,PLANT_APAC_01,PROD_GLASS_B2,5390,MACHINE_LINE_02,871.9,5088.39,13
prod_20260406_009,2026-04-06,PLANT_EU_01,PROD_GLASS_B2,3001,MACHINE_LINE_06,857.1,3101.93,16
prod_20260406_010,2026-04-06,PLANT_EU_01,PROD_GLASS_B2,5497,MACHINE_LINE_04,837.5,5239.25,5
prod_20260406_011,2026-04-06,PLANT_APAC_01,PROD_GLASS_A1,2928,MACHINE_LINE_05,853.3,3006.38,90
prod_20260406_012,2026-04-06,PLANT_APAC_01,PROD_GLASS_C3,3177,MACHINE_LINE_04,841.7,2963.69,15
