quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260326_001,2026-03-26,PROD_GLASS_C3,BATCH_2026_03_26_001,60,DIMENSION_OFF,0.74
qual_20260326_002,2026-03-26,PROD_GLASS_C3,BATCH_2026_03_26_002,43,OTHER,0.84
qual_20260326_003,2026-03-26,PROD_GLASS_C3,BATCH_2026_03_26_003,29,DIMENSION_OFF,0.59
qual_20260326_004,2026-03-26,PROD_GLASS_A1,BATCH_2026_03_26_004,411,DISCOLORATION,4.77
qual_20260326_005,2026-03-26,PROD_GLASS_C3,BATCH_2026_03_26_005,62,SURFACE_SCRATCH,1.04
qual_20260326_006,2026-03-26,PROD_GLASS_B2,BATCH_2026_03_26_006,12,SURFACE_SCRATCH,0.3
qual_20260326_007,2026-03-26,PROD_GLASS_C3,BATCH_2026_03_26_007,21,CRACK,0.23
qual_20260326_008,2026-03-26,PROD_GLASS_C3,BATCH_2026_03_26_008,9,CRACK,0.2
qual_20260326_009,2026-03-26,PROD_GLASS_A1,BATCH_2026_03_26_009,163,DIMENSION_OFF,3.38
qual_20260326_010,2026-03-26,PROD_GLASS_B2,BATCH_2026_03_26_010,61,BUBBLE,0.88
qual_20260326_011,2026-03-26,PROD_GLASS_A1,BATCH_2026_03_26_011,280,OTHER,3.39
qual_20260326_012,2026-03-26,PROD_GLASS_C3,BATCH_2026_03_26_012,137,CRACK,1.45
