quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260127_001,2026-01-27,PROD_GLASS_C3,BATCH_2026_01_27_001,8,CRACK,0.11
qual_20260127_002,2026-01-27,PROD_GLASS_B2,BATCH_2026_01_27_002,86,DISCOLORATION,1.02
qual_20260127_003,2026-01-27,PROD_GLASS_A1,BATCH_2026_01_27_003,13,SURFACE_SCRATCH,0.26
qual_20260127_004,2026-01-27,PROD_GLASS_A1,BATCH_2026_01_27_004,12,BUBBLE,0.17
qual_20260127_005,2026-01-27,PROD_GLASS_B2,BATCH_2026_01_27_005,423,DISCOLORATION,4.66
qual_20260127_006,2026-01-27,PROD_GLASS_B2,BATCH_2026_01_27_006,81,DISCOLORATION,1.04
qual_20260127_007,2026-01-27,PROD_GLASS_C3,BATCH_2026_01_27_007,27,OTHER,0.66
qual_20260127_008,2026-01-27,PROD_GLASS_C3,BATCH_2026_01_27_008,45,BUBBLE,0.96
qual_20260127_009,2026-01-27,PROD_GLASS_B2,BATCH_2026_01_27_009,51,OTHER,0.78
qual_20260127_010,2026-01-27,PROD_GLASS_C3,BATCH_2026_01_27_010,41,BUBBLE,0.93
qual_20260127_011,2026-01-27,PROD_GLASS_C3,BATCH_2026_01_27_011,100,DIMENSION_OFF,1.44
qual_20260127_012,2026-01-27,PROD_GLASS_C3,BATCH_2026_01_27_012,73,CRACK,1.35
