production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260325_001,2026-03-25,PLANT_EU_01,PROD_GLASS_B2,3796,MACHINE_LINE_01,873.1,3667.19,79
prod_20260325_002,2026-03-25,PLANT_EU_01,PROD_GLASS_C3,5453,MACHINE_LINE_07,835.4,4652.85,15
prod_20260325_003,2026-03-25,PLANT_APAC_01,PROD_GLASS_B2,3725,MACHINE_LINE_06,855.4,3235.12,58
prod_20260325_004,2026-03-25,PLANT_APAC_01,PROD_GLASS_C3,4771,MACHINE_LINE_04,864.6,4310.75,51
prod_20260325_005,2026-03-25,PLANT_EU_01,PROD_GLASS_B2,5594,MACHINE_LINE_06,858.6,5000.91,13
prod_20260325_006,2026-03-25,PLANT_US_01,PROD_GLASS_C3,2187,MACHINE_LINE_04,848.0,1583.69,56
prod_20260325_007,2026-03-25,PLANT_EU_01,PROD_GLASS_B2,5766,MACHINE_LINE_03,867.2,5220.59,15
prod_20260325_008,2026-03-25,PLANT_APAC_01,PROD_GLASS_B2,3875,MACHINE_LINE_03,885.6,3033.15,13
prod_20260325_009,2026-03-25,PLANT_EU_01,PROD_GLASS_A1,2665,MACHINE_LINE_02,832.9,2159.97,62
prod_20260325_010,2026-03-25,PLANT_APAC_01,PROD_GLASS_A1,4626,MACHINE_LINE_07,824.5,3995.02,26
prod_20260325_011,2026-03-25,PLANT_US_01,PROD_GLASS_B2,3603,MACHINE_LINE_02,837.4,3280.49,16
prod_20260325_012,2026-03-25,PLANT_EU_01,PROD_GLASS_C3,4584,MACHINE_LINE_06,830.8,4165.64,3
