inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260316_01,2026-03-16,PROD_GLASS_A1,WAREHOUSE_US_01,5467,6788,0,12255
inv_20260316_02,2026-03-16,PROD_GLASS_A1,WAREHOUSE_EU_01,6629,6788,0,13417
inv_20260316_03,2026-03-16,PROD_GLASS_A1,WAREHOUSE_APAC_01,13533,6788,621,19700
inv_20260316_04,2026-03-16,PROD_GLASS_A1,WAREHOUSE_US_02,10478,6788,0,17266
inv_20260316_05,2026-03-16,PROD_GLASS_A1,WAREHOUSE_APAC_02,5470,6788,0,12258
inv_20260316_06,2026-03-16,PROD_GLASS_A1,WAREHOUSE_EU_02,6647,6788,0,13435
inv_20260316_07,2026-03-16,PROD_GLASS_B2,WAREHOUSE_US_01,12007,34668,2441,44234
inv_20260316_08,2026-03-16,PROD_GLASS_B2,WAREHOUSE_EU_01,14744,34668,0,49412
inv_20260316_09,2026-03-16,PROD_GLASS_B2,WAREHOUSE_APAC_01,4704,34668,2533,36839
inv_20260316_10,2026-03-16,PROD_GLASS_B2,WAREHOUSE_US_02,4624,34668,0,39292
inv_20260316_11,2026-03-16,PROD_GLASS_B2,WAREHOUSE_APAC_02,14227,34668,0,48895
inv_20260316_12,2026-03-16,PROD_GLASS_B2,WAREHOUSE_EU_02,8156,34668,0,42824
inv_20260316_13,2026-03-16,PROD_GLASS_C3,WAREHOUSE_US_01,6596,12718,1960,17354
inv_20260316_14,2026-03-16,PROD_GLASS_C3,WAREHOUSE_EU_01,13988,12718,0,26706
inv_20260316_15,2026-03-16,PROD_GLASS_C3,WAREHOUSE_APAC_01,5428,12718,1800,16346
inv_20260316_16,2026-03-16,PROD_GLASS_C3,WAREHOUSE_US_02,4647,12718,0,17365
inv_20260316_17,2026-03-16,PROD_GLASS_C3,WAREHOUSE_APAC_02,6716,12718,0,19434
inv_20260316_18,2026-03-16,PROD_GLASS_C3,WAREHOUSE_EU_02,6121,12718,0,18839
