inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260119_01,2026-01-19,PROD_GLASS_A1,WAREHOUSE_US_01,4291,25193,0,29484
inv_20260119_02,2026-01-19,PROD_GLASS_A1,WAREHOUSE_EU_01,11197,25193,1996,34394
inv_20260119_03,2026-01-19,PROD_GLASS_A1,WAREHOUSE_APAC_01,12563,25193,1523,36233
inv_20260119_04,2026-01-19,PROD_GLASS_A1,WAREHOUSE_US_02,14635,25193,0,39828
inv_20260119_05,2026-01-19,PROD_GLASS_A1,WAREHOUSE_APAC_02,8677,25193,0,33870
inv_20260119_06,2026-01-19,PROD_GLASS_A1,WAREHOUSE_EU_02,9436,25193,0,34629
inv_20260119_07,2026-01-19,PROD_GLASS_B2,WAREHOUSE_US_01,7636,18985,994,25627
inv_20260119_08,2026-01-19,PROD_GLASS_B2,WAREHOUSE_EU_01,5215,18985,0,24200
inv_20260119_09,2026-01-19,PROD_GLASS_B2,WAREHOUSE_APAC_01,10750,18985,0,29735
inv_20260119_10,2026-01-19,PROD_GLASS_B2,WAREHOUSE_US_02,7877,18985,0,26862
inv_20260119_11,2026-01-19,PROD_GLASS_B2,WAREHOUSE_APAC_02,9158,18985,0,28143
inv_20260119_12,2026-01-19,PROD_GLASS_B2,WAREHOUSE_EU_02,11439,18985,0,30424
inv_20260119_13,2026-01-19,PROD_GLASS_C3,WAREHOUSE_US_01,6354,16495,0,22849
inv_20260119_14,2026-01-19,PROD_GLASS_C3,WAREHOUSE_EU_01,8195,16495,0,24690
inv_20260119_15,2026-01-19,PROD_GLASS_C3,WAREHOUSE_APAC_01,14402,16495,781,30116
inv_20260119_16,2026-01-19,PROD_GLASS_C3,WAREHOUSE_US_02,13372,16495,0,29867
inv_20260119_17,2026-01-19,PROD_GLASS_C3,WAREHOUSE_APAC_02,7667,16495,0,24162
inv_20260119_18,2026-01-19,PROD_GLASS_C3,WAREHOUSE_EU_02,11952,16495,0,28447
