shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260301_001,PO_2026_03_001,PROD_GLASS_C3,1880,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_LOGISTICS_03,2026-03-01,2026-03-14,,0,PENDING
ship_20260301_002,PO_2026_03_002,PROD_GLASS_C3,1753,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_LOGISTICS_01,2026-02-22,2026-03-22,2026-03-22,0,DELIVERED
ship_20260301_003,PO_2026_03_003,PROD_GLASS_B2,1095,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_LOGISTICS_02,2026-02-21,2026-03-10,2026-03-10,0,DELIVERED
ship_20260301_004,PO_2026_03_004,PROD_GLASS_A1,2061,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_METAL_FRAME_02,2026-02-26,2026-03-07,2026-03-07,0,DELIVERED
ship_20260301_005,PO_2026_03_005,PROD_GLASS_A1,2250,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_ADHESIVE_01,2026-02-21,2026-03-10,,0,IN_TRANSIT
ship_20260301_006,PO_2026_03_006,PROD_GLASS_B2,1922,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_ADHESIVE_02,2026-02-26,2026-03-06,2026-03-06,0,DELIVERED
ship_20260301_007,PO_2026_03_007,PROD_GLASS_B2,708,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_PACKAGING_02,2026-02-21,2026-03-22,2026-03-22,0,DELIVERED
ship_20260301_008,PO_2026_03_008,PROD_GLASS_C3,1861,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_ADHESIVE_01,2026-03-01,2026-03-08,,0,PENDING
ship_20260301_009,PO_2026_03_009,PROD_GLASS_B2,1445,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_METAL_FRAME_02,2026-02-25,2026-03-07,2026-03-07,0,DELIVERED
ship_20260301_010,PO_2026_03_010,PROD_GLASS_B2,2448,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_METAL_FRAME_02,2026-02-28,2026-03-07,,0,IN_TRANSIT
