quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260308_001,2026-03-08,PROD_GLASS_B2,BATCH_2026_03_08_001,45,CRACK,0.85
qual_20260308_002,2026-03-08,PROD_GLASS_A1,BATCH_2026_03_08_002,93,CRACK,1.48
qual_20260308_003,2026-03-08,PROD_GLASS_C3,BATCH_2026_03_08_003,48,OTHER,1.06
qual_20260308_004,2026-03-08,PROD_GLASS_C3,BATCH_2026_03_08_004,60,SURFACE_SCRATCH,1.01
qual_20260308_005,2026-03-08,PROD_GLASS_A1,BATCH_2026_03_08_005,97,CRACK,1.18
qual_20260308_006,2026-03-08,PROD_GLASS_A1,BATCH_2026_03_08_006,58,DISCOLORATION,0.73
qual_20260308_007,2026-03-08,PROD_GLASS_A1,BATCH_2026_03_08_007,56,BUBBLE,0.91
qual_20260308_008,2026-03-08,PROD_GLASS_B2,BATCH_2026_03_08_008,65,DISCOLORATION,0.98
qual_20260308_009,2026-03-08,PROD_GLASS_A1,BATCH_2026_03_08_009,63,SURFACE_SCRATCH,0.75
qual_20260308_010,2026-03-08,PROD_GLASS_C3,BATCH_2026_03_08_010,19,SURFACE_SCRATCH,0.29
qual_20260308_011,2026-03-08,PROD_GLASS_C3,BATCH_2026_03_08_011,63,SURFACE_SCRATCH,0.76
qual_20260308_012,2026-03-08,PROD_GLASS_B2,BATCH_2026_03_08_012,35,SURFACE_SCRATCH,0.37
