shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260108_001,PO_2026_01_001,PROD_GLASS_B2,731,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_02,2026-01-08,2026-01-16,,0,PENDING
ship_20260108_002,PO_2026_01_002,PROD_GLASS_A1,1805,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_ADHESIVE_02,2026-01-04,2026-01-30,2026-01-30,0,DELIVERED
ship_20260108_003,PO_2026_01_003,PROD_GLASS_A1,736,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_LOGISTICS_02,2026-01-08,2026-01-17,,0,PENDING
ship_20260108_004,PO_2026_01_004,PROD_GLASS_C3,1595,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_01,2026-01-04,2026-01-18,2026-01-18,0,DELIVERED
ship_20260108_005,PO_2026_01_005,PROD_GLASS_C3,2144,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_LOGISTICS_03,2026-01-01,2026-01-22,2026-01-22,0,DELIVERED
ship_20260108_006,PO_2026_01_006,PROD_GLASS_A1,1275,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_PACKAGING_02,2026-01-01,2026-01-18,,0,IN_TRANSIT
ship_20260108_007,PO_2026_01_007,PROD_GLASS_C3,1116,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_PACKAGING_02,2026-01-08,2026-01-15,,0,PENDING
ship_20260108_008,PO_2026_01_008,PROD_GLASS_B2,719,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_METAL_FRAME_01,2026-01-08,2026-01-30,,0,PENDING
ship_20260108_009,PO_2026_01_009,PROD_GLASS_C3,2408,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_LOGISTICS_02,2026-01-08,2026-01-14,,0,PENDING
ship_20260108_010,PO_2026_01_010,PROD_GLASS_A1,2069,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_LOGISTICS_01,2026-01-06,2026-01-16,2026-01-16,0,DELIVERED
