production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260225_001,2026-02-25,PLANT_APAC_01,PROD_GLASS_A1,3716,MACHINE_LINE_02,863.1,3387.79,70
prod_20260225_002,2026-02-25,PLANT_US_01,PROD_GLASS_A1,4293,MACHINE_LINE_04,848.8,3781.19,27
prod_20260225_003,2026-02-25,PLANT_APAC_01,PROD_GLASS_B2,6212,MACHINE_LINE_03,858.8,5717.38,26
prod_20260225_004,2026-02-25,PLANT_EU_01,PROD_GLASS_B2,6817,MACHINE_LINE_01,862.2,5847.38,28
prod_20260225_005,2026-02-25,PLANT_EU_01,PROD_GLASS_B2,6013,MACHINE_LINE_03,854.2,5199.11,20
prod_20260225_006,2026-02-25,PLANT_EU_01,PROD_GLASS_A1,4289,MACHINE_LINE_02,847.1,3599.1,23
prod_20260225_007,2026-02-25,PLANT_APAC_01,PROD_GLASS_B2,6881,MACHINE_LINE_02,842.4,6130.12,9
prod_20260225_008,2026-02-25,PLANT_US_01,PROD_GLASS_B2,3309,MACHINE_LINE_07,832.9,3091.26,12
prod_20260225_009,2026-02-25,PLANT_US_01,PROD_GLASS_B2,5068,MACHINE_LINE_07,816.7,4304.08,28
prod_20260225_010,2026-02-25,PLANT_EU_01,PROD_GLASS_A1,3496,MACHINE_LINE_07,856.7,2985.65,100
prod_20260225_011,2026-02-25,PLANT_APAC_01,PROD_GLASS_B2,5997,MACHINE_LINE_01,845.1,5227.4,4
prod_20260225_012,2026-02-25,PLANT_US_01,PROD_GLASS_B2,4139,MACHINE_LINE_03,857.0,3412.27,19
