quality_id,date,product_id,batch_id,defects_count,defect_type,defect_rate
qual_20260401_001,2026-04-01,PROD_GLASS_C3,BATCH_2026_04_01_001,55,DISCOLORATION,0.79
qual_20260401_002,2026-04-01,PROD_GLASS_A1,BATCH_2026_04_01_002,84,CRACK,0.96
qual_20260401_003,2026-04-01,PROD_GLASS_B2,BATCH_2026_04_01_003,44,DIMENSION_OFF,0.67
qual_20260401_004,2026-04-01,PROD_GLASS_C3,BATCH_2026_04_01_004,22,CRACK,0.52
qual_20260401_005,2026-04-01,PROD_GLASS_A1,BATCH_2026_04_01_005,90,CRACK,1.0
qual_20260401_006,2026-04-01,PROD_GLASS_B2,BATCH_2026_04_01_006,58,BUBBLE,1.03
qual_20260401_007,2026-04-01,PROD_GLASS_B2,BATCH_2026_04_01_007,58,OTHER,1.33
qual_20260401_008,2026-04-01,PROD_GLASS_C3,BATCH_2026_04_01_008,45,SURFACE_SCRATCH,1.08
qual_20260401_009,2026-04-01,PROD_GLASS_B2,BATCH_2026_04_01_009,33,CRACK,0.7
qual_20260401_010,2026-04-01,PROD_GLASS_C3,BATCH_2026_04_01_010,31,SURFACE_SCRATCH,0.66
qual_20260401_011,2026-04-01,PROD_GLASS_A1,BATCH_2026_04_01_011,44,SURFACE_SCRATCH,0.78
qual_20260401_012,2026-04-01,PROD_GLASS_A1,BATCH_2026_04_01_012,109,DISCOLORATION,1.25
