shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status
ship_20260408_001,PO_2026_04_001,PROD_GLASS_A1,1924,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_METAL_FRAME_01,2026-04-08,2026-04-16,,0,PENDING
ship_20260408_002,PO_2026_04_002,PROD_GLASS_A1,849,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_PACKAGING_02,2026-04-08,2026-04-16,,0,PENDING
ship_20260408_003,PO_2026_04_003,PROD_GLASS_B2,2420,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_LOGISTICS_02,2026-04-08,2026-04-13,,0,PENDING
ship_20260408_004,PO_2026_04_004,PROD_GLASS_C3,913,WAREHOUSE_US_01,WAREHOUSE_APAC_01,SUP_ADHESIVE_02,2026-04-08,2026-04-24,,0,PENDING
ship_20260408_005,PO_2026_04_005,PROD_GLASS_A1,1825,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_LOGISTICS_03,2026-04-04,2026-04-30,2026-04-30,0,DELIVERED
ship_20260408_006,PO_2026_04_006,PROD_GLASS_C3,1608,WAREHOUSE_APAC_01,WAREHOUSE_US_01,SUP_PACKAGING_01,2026-04-02,2026-04-15,2026-04-15,0,DELIVERED
ship_20260408_007,PO_2026_04_007,PROD_GLASS_A1,586,WAREHOUSE_US_01,WAREHOUSE_EU_02,SUP_METAL_FRAME_01,2026-04-08,2026-04-16,,0,PENDING
ship_20260408_008,PO_2026_04_008,PROD_GLASS_C3,786,WAREHOUSE_US_01,WAREHOUSE_AU_01,SUP_GLASS_RAW_01,2026-04-01,2026-05-01,2026-05-01,0,DELIVERED
ship_20260408_009,PO_2026_04_009,PROD_GLASS_C3,646,WAREHOUSE_EU_01,WAREHOUSE_APAC_02,SUP_PACKAGING_01,2026-04-08,2026-04-16,,0,PENDING
ship_20260408_010,PO_2026_04_010,PROD_GLASS_C3,2407,WAREHOUSE_EU_01,WAREHOUSE_US_02,SUP_PACKAGING_02,2026-03-31,2026-04-13,,0,IN_TRANSIT
