production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260329_001,2026-03-29,PLANT_US_01,PROD_GLASS_B2,3340,MACHINE_LINE_03,862.9,2765.92,114
prod_20260329_002,2026-03-29,PLANT_APAC_01,PROD_GLASS_B2,2580,MACHINE_LINE_01,839.4,2537.03,55
prod_20260329_003,2026-03-29,PLANT_APAC_01,PROD_GLASS_B2,6338,MACHINE_LINE_01,858.2,5814.83,26
prod_20260329_004,2026-03-29,PLANT_APAC_01,PROD_GLASS_C3,6031,MACHINE_LINE_03,840.4,5431.89,16
prod_20260329_005,2026-03-29,PLANT_EU_01,PROD_GLASS_C3,6423,MACHINE_LINE_04,847.1,5879.24,12
prod_20260329_006,2026-03-29,PLANT_EU_01,PROD_GLASS_B2,4223,MACHINE_LINE_04,843.0,3840.7,24
prod_20260329_007,2026-03-29,PLANT_US_01,PROD_GLASS_A1,4431,MACHINE_LINE_01,848.9,3808.51,81
prod_20260329_008,2026-03-29,PLANT_US_01,PROD_GLASS_B2,3890,MACHINE_LINE_03,854.3,3333.12,12
prod_20260329_009,2026-03-29,PLANT_US_01,PROD_GLASS_C3,3692,MACHINE_LINE_06,859.9,3732.59,10
prod_20260329_010,2026-03-29,PLANT_APAC_01,PROD_GLASS_C3,4808,MACHINE_LINE_03,857.5,4227.49,15
prod_20260329_011,2026-03-29,PLANT_EU_01,PROD_GLASS_C3,5303,MACHINE_LINE_05,859.7,4387.21,4
prod_20260329_012,2026-03-29,PLANT_APAC_01,PROD_GLASS_B2,3910,MACHINE_LINE_04,850.8,3523.74,83
