inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock
inv_20260406_01,2026-04-06,PROD_GLASS_A1,WAREHOUSE_US_01,12106,14760,1377,25489
inv_20260406_02,2026-04-06,PROD_GLASS_A1,WAREHOUSE_EU_01,4029,14760,0,18789
inv_20260406_03,2026-04-06,PROD_GLASS_A1,WAREHOUSE_APAC_01,9156,14760,0,23916
inv_20260406_04,2026-04-06,PROD_GLASS_A1,WAREHOUSE_US_02,11652,14760,0,26412
inv_20260406_05,2026-04-06,PROD_GLASS_A1,WAREHOUSE_APAC_02,9890,14760,0,24650
inv_20260406_06,2026-04-06,PROD_GLASS_A1,WAREHOUSE_EU_02,12807,14760,0,27567
inv_20260406_07,2026-04-06,PROD_GLASS_B2,WAREHOUSE_US_01,11287,28789,1908,38168
inv_20260406_08,2026-04-06,PROD_GLASS_B2,WAREHOUSE_EU_01,13904,28789,0,42693
inv_20260406_09,2026-04-06,PROD_GLASS_B2,WAREHOUSE_APAC_01,11614,28789,0,40403
inv_20260406_10,2026-04-06,PROD_GLASS_B2,WAREHOUSE_US_02,11530,28789,0,40319
inv_20260406_11,2026-04-06,PROD_GLASS_B2,WAREHOUSE_APAC_02,6439,28789,0,35228
inv_20260406_12,2026-04-06,PROD_GLASS_B2,WAREHOUSE_EU_02,6477,28789,0,35266
inv_20260406_13,2026-04-06,PROD_GLASS_C3,WAREHOUSE_US_01,12064,12869,4963,19970
inv_20260406_14,2026-04-06,PROD_GLASS_C3,WAREHOUSE_EU_01,9723,12869,510,22082
inv_20260406_15,2026-04-06,PROD_GLASS_C3,WAREHOUSE_APAC_01,4333,12869,563,16639
inv_20260406_16,2026-04-06,PROD_GLASS_C3,WAREHOUSE_US_02,14942,12869,0,27811
inv_20260406_17,2026-04-06,PROD_GLASS_C3,WAREHOUSE_APAC_02,5885,12869,0,18754
inv_20260406_18,2026-04-06,PROD_GLASS_C3,WAREHOUSE_EU_02,5936,12869,0,18805
