production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes
prod_20260122_001,2026-01-22,PLANT_US_01,PROD_GLASS_B2,5399,MACHINE_LINE_01,815.9,5305.34,0
prod_20260122_002,2026-01-22,PLANT_APAC_01,PROD_GLASS_B2,4792,MACHINE_LINE_06,863.4,4411.36,83
prod_20260122_003,2026-01-22,PLANT_US_01,PROD_GLASS_A1,5177,MACHINE_LINE_01,837.4,4469.36,18
prod_20260122_004,2026-01-22,PLANT_EU_01,PROD_GLASS_C3,3078,MACHINE_LINE_04,829.3,2303.01,14
prod_20260122_005,2026-01-22,PLANT_EU_01,PROD_GLASS_B2,2849,MACHINE_LINE_02,847.2,2677.76,81
prod_20260122_006,2026-01-22,PLANT_APAC_01,PROD_GLASS_A1,4912,MACHINE_LINE_04,829.2,4619.76,23
prod_20260122_007,2026-01-22,PLANT_EU_01,PROD_GLASS_B2,3835,MACHINE_LINE_07,834.5,3338.06,14
prod_20260122_008,2026-01-22,PLANT_EU_01,PROD_GLASS_B2,3767,MACHINE_LINE_05,848.9,3154.01,37
prod_20260122_009,2026-01-22,PLANT_APAC_01,PROD_GLASS_C3,3661,MACHINE_LINE_01,842.0,3272.63,8
prod_20260122_010,2026-01-22,PLANT_EU_01,PROD_GLASS_C3,4287,MACHINE_LINE_03,849.6,3518.28,6
prod_20260122_011,2026-01-22,PLANT_US_01,PROD_GLASS_A1,4901,MACHINE_LINE_03,873.8,4497.16,14
prod_20260122_012,2026-01-22,PLANT_APAC_01,PROD_GLASS_C3,4341,MACHINE_LINE_07,873.4,3826.62,11
